customer_id,order_id,total_price
HIC0K,FYX9S,5.48
5EWGD,KJHPT,60.70
PZ7ZG,3P5S8,18.16
96IS5,L4FAN,26.81
KPZII,JWMYN,124.19
2D5XE,MTOR2,15.36
SHPXV,G9P53,26.30
RL94X,RHTE8,127.50
2F3UF,577WD,239.20
47VX3,KLT4G,41.60
A0T2E,7DSFO,92.90
PYWOH,KSNTT,24.93
0Q13A,K3ZFR,0.99
QT2UT,Z7MUR,132.15
D9MR7,2VGMP,3.83
3729Q,E0XMC,17.10
OJYDL,92ILK,3.96
7BU11,S1U6K,58.66
HVKN6,VYWNH,23.20
AEGCU,C2ORE,16.68
ZDVU2,4V87M,8.91
MUDY0,BVX0M,22.02
11IO0,UPEB4,7.92
FOWIM,F80P4,15.54
HISFM,QIKTC,11.40
PFSXG,1UXYO,48.18
1ST9R,CGP4V,3.10
P0IBQ,NX2D5,50.86
SHPXV,3VX41,7.58
9LNGA,HOJXF,78.78
P5PGZ,PJBKE,12.52
DSV00,ELDLA,37.10
GW2PL,CLSOD,7.30
QBQRV,IJLE6,31.90
HXKUN,3VPL6,127.74
DSLHX,Q6WW8,44.45
K1U9E,SCEO6,4.95
3KHUL,RJ78I,34.14
97OQ0,EEZPV,55.18
XD1EN,49R87,18.03
NF94L,Z26M9,144.49
6MI7I,9JCTB,9.90
Q3CNR,ABLOC,15.78
4AQVG,N9M8L,96.72
X9MYX,AKS0M,113.14
CAKJ0,OVY7O,20.56
NR6CU,P3WUO,169.84
CWXJ2,96LFL,35.62
Z99O5,2QW2O,14.32
RJQBV,44P58,42.00
O2R9O,8R2VH,1.69
4PVI2,P85RU,37.65
DM1I0,9Y1MV,397.20
X0N0D,5OTMY,69.40
1CGPG,I9FW6,20.70
EHV7O,IXU91,51.64
G3QMM,VU0VM,40.02
00WNZ,ZEUYI,48.60
ATFYB,KT9ND,82.08
CEARU,BGZQD,21.84
V35TG,XTZHU,97.01
CR90M,VE8PN,167.42
0P5W0,DY3EU,118.30
LWJ9M,9IL5M,52.08
EU1W2,H1M5H,7.98
E2YXB,AUJER,22.98
GQV4G,52LPV,42.63
CVTDF,N1E9O,2.97
GRJJ9,RVWOD,56.25
CHAIU,D72E7,9.62
ZP9PL,0AN51,9.63
9LNGA,8DLAH,3.96
QTWTR,V4BFL,17.50
9AKRA,R8MT9,47.30
TM2GE,2XUFX,195.08
ULSP6,U813K,6.48
TLLEG,V9WLU,6.69
FVHJP,GDSP6,148.80
4K0EA,F0V82,53.66
27PAW,TA6S4,41.09
B1WNM,6ASM3,19.47
RRZQK,GFC51,19.60
AWKOX,BUAUP,73.40
VBHLB,AYI9C,51.21
25XGP,KHQ1S,60.43
GA48D,M1MBN,5.88
IVAK8,IOQNA,6.78
VO36E,X0SFZ,3.31
D4ZJJ,XB2PZ,31.70
8VN3Q,6CJPX,48.30
2D5XE,EILBK,28.60
VDAO7,AU4TA,18.32
LWNBX,0IBUV,58.50
QOGE2,3DRGA,17.47
G2Q4I,0HZ71,8.92
JUV9N,OCGMA,545.97
R39N8,RDUDD,34.11
JAWDY,WOAZS,29.28
ZICPK,ZR9TA,169.19
3K3ID,KTDET,21.42
U7BF3,MH4ZC,1.98
V3QGW,3OO2S,92.05
A1O43,QMS6W,26.80
R5Z9M,5W6QO,8.70
QD5UT,6KBNJ,13.90
UM2G2,G1OT1,7.92
5BB9C,L2MK9,19.35
LTQL5,WPUV8,67.50
6XW8M,OC80L,173.21
B41K6,1NA33,26.90
NL4VD,GTV6J,29.25
OAYOH,7SKQD,22.60
WRQKK,GM9E8,125.56
2U11Z,0PL0O,50.30
ZB9H8,PANT3,18.90
XN8B0,IGRCZ,69.48
YVQRE,Z3CNG,97.20
872ZA,WR3SJ,1.85
GBPXS,GUUK5,25.55
NWX1G,M45IE,60.87
ZR2U6,BWYXC,148.34
R5JQM,6YIPM,18.06
GNACF,ETQGY,32.13
XJLZD,DFCGS,4.12
502RA,2PK8G,15.76
IB40A,RTFH9,20.79
MRVAK,E9ZK0,432.71
OUT3K,URLUJ,80.54
CVQII,VSZ30,35.12
M673H,XSQE6,34.28
VN2DH,6WTVF,14.84
B6472,UVLBM,69.92
5GRXX,DDGND,5.88
AGUTM,HOCV8,8.06
VU6GK,TUTVK,38.00
98IT7,9607A,28.77
KJCO8,UPUYA,39.73
SQYYD,00NFM,20.20
79YPO,Q24XK,31.23
NZS8B,QKNLI,56.42
12FMK,KE4EL,32.10
KESTD,PRRBO,37.00
X2MTK,VKKDE,36.90
5KRVC,R3KGM,3.19
8SWK5,HHTKS,16.68
YOMEP,46RHA,78.00
B3U9P,DI337,112.31
VW2PP,68KZQ,102.49
K119F,H1F6A,36.13
M5AL7,0FZA5,6.66
PXA1F,F6ZX5,91.49
ZPTE4,QYZK0,14.01
YOEA0,PI9Z4,77.79
9FUHS,FWN20,80.37
KJCO8,F4V2C,5.12
FPP2X,FHJ9O,175.02
EVXYT,00HM0,52.04
CFTUT,OSIA5,8.40
O44TN,CPJP0,49.58
6491X,ERLRH,6.93
Z53RP,H5FG3,176.06
4C4H5,YSQA9,23.55
1VLAA,19IYG,10.72
WQ0CJ,J8L6N,148.47
VMX4M,TTXG5,41.85
LW5GF,TJJ8M,32.95
K85P4,1P3HZ,34.56
WDTWG,DZU9H,125.07
P2WQ8,MGDIU,31.20
6RW49,9K8U3,20.97
O9413,6A9NG,21.58
I3NZB,WLJIT,323.47
QICO2,51AYD,61.45
1AJHV,7NH3L,12.24
UJJ0N,PXBEI,15.00
KI8PP,FVJ31,13.58
S6TJF,UBFVY,55.14
R624W,RZR4P,25.88
5EGES,VYI5Y,26.64
BKANO,0VOBL,0.99
YDEZU,U7AGJ,26.32
S7POT,OOR06,10.13
ZICPK,2XNOW,3.40
QQQBA,9WM24,1.76
JPDG3,CFAC0,59.22
6GNWQ,SN9XK,15.85
A24B0,EXI4V,40.55
62KTZ,JOH88,48.00
AR01U,9KULJ,21.80
BDRP6,PF2FQ,3.96
RGCN5,8BFKY,14.14
6HERZ,I18KT,46.42
FOC3C,FX116,125.32
SREYZ,CH6T6,13.80
YSQEO,HPYI2,33.96
G40RO,B50W9,78.60
R3WJ5,AXG61,12.66
Z7N63,7DTKJ,67.50
UU6H1,N8EAX,35.01
2G9J9,AD9BK,22.86
CS8NJ,Z6F6Z,38.86
R4A1B,RORV4,7.92
JFF7U,DHRJB,40.49
QJSUP,OYAZ2,7.20
KI1DX,K3R5A,47.88
225AC,AORVO,24.50
6XCXS,4CN0U,10.55
H4UJ3,3FDXZ,26.08
C0Y7M,IRNFM,69.90
62KTZ,MQ796,62.20
IDYY4,NWCVU,7.92
NLZFS,45K9Q,70.20
60YCD,YEVM8,23.24
TWW9T,JIMNC,9.27
888IW,F7TC7,34.72
A0MW9,LP1WW,218.61
3KPKZ,JDMM6,13.18
DC8T4,UBFMT,5.64
QQ92M,XEI8J,1.05
YI8GI,KEEMG,38.56
VMW5Z,D3AH6,62.82
I0534,ZC70G,12.04
K19W2,Y86RF,1.98
3UN1N,0W5D4,5.90
NMWTU,ARHGO,12.72
CW6SU,NCNEB,26.79
AKO5N,6DWHD,88.40
SAG9L,EN0VS,8.58
WKRDR,SUBFB,10.84
E8373,AKWCW,10.50
8R8K5,IEEGO,13.56
84HRH,R8FB4,9.90
HY7B2,JXART,8.56
EHV7O,PAGUR,10.26
ZPTE4,Y5631,17.07
GQV4G,19PDQ,53.10
04H5M,RAXIT,96.40
R47CP,OSBE0,106.40
FGUIF,GSRY8,19.65
61X5H,5SS1M,6.99
ZICPK,D8OKS,164.16
U8NCL,UXL18,6.15
6U49W,JM2Q4,6.93
NRAII,S08WE,42.66
Z308T,1ONRH,15.10
3Y83L,HNJ1R,15.81
5K9WH,9AOG6,90.99
M717J,H92WS,98.07
UB1BJ,AXZOS,12.00
FCJ0R,1PV2I,70.24
R624W,D2N6O,27.45
M4XIF,JXDQQ,30.44
GA372,K1AKY,100.04
3K3ID,YTY6B,84.60
FZTJF,07QNO,1.98
X4DPG,ZHTUZ,17.34
V7ZPX,UO6M3,11.93
0JLQ0,QI5D4,34.24
RRT5Y,TJCFG,19.66
L6UHN,41GP1,67.18
9R28N,5SRIA,4.20
12UQM,4WQN3,6.06
HACPL,4OO95,50.58
0Y5OX,ZD5HU,45.30
5RZTU,BOZB1,27.64
1NTYV,ZQM4T,5.94
CA9WO,X2GG7,31.50
B9QER,GJK7U,9.80
SN4ZM,EZI24,108.83
70BZN,PC6HV,22.32
OXGSR,CV851,174.03
N8L9L,I194Q,31.41
NZS8B,10UEI,39.84
8O6N9,5DDCA,86.66
MRCZZ,KD0IH,3.62
GFN5S,ILSKG,22.88
HD10V,4JGIM,1.97
3CNBY,VBOKT,63.27
FABMI,HQHW5,46.35
FVCK2,695ME,33.73
F3IHM,9T3AU,22.38
Q30Y6,DGIBF,12.20
HHODM,D1Y3B,60.20
IYPRV,5LEG4,14.52
B1ZPP,6GTR9,181.69
OUCXQ,0NPD4,133.21
KYHPH,GUGGB,55.79
QMOR0,V8A6Q,41.58
3G5BU,N3LJX,69.24
EQH3C,7JLZA,41.45
VXP1R,QI1X5,11.35
FJQB7,NU1EO,42.66
MW6GX,B2BZJ,94.68
NQPS0,7NBGJ,21.90
0EFML,ZEK7R,13.44
99B28,YRFSG,74.72
UAX00,FEJ0I,115.40
XA7AG,UAH16,72.94
MA61P,IIMR7,39.42
4C4VM,RZ1U1,31.85
F3RXR,HA9NQ,2.40
75UQU,Y82M4,9.67
RQCXT,PGEA3,139.23
TRDVZ,OOIYY,41.38
X681P,P6FRJ,14.61
1ST9R,7H8S9,3.90
1HLES,9358M,8.88
K5365,80A2X,54.09
HISFM,57HYH,313.07
PXCKU,PTKK2,15.82
3XZ0G,NDLFI,2.97
E27EG,LKFYM,114.47
P12JX,GA6AZ,17.65
AR8YG,01WIK,65.65
290HO,46SSP,45.48
WG2VK,W3AKR,9.56
QUXXW,40M28,4.34
10X50,TLXUJ,27.63
8O6N9,R5EQB,29.30
FGUIF,0P2X4,36.44
XAQHA,7WPOE,5.26
9YCKV,WM0QB,92.40
KESTD,JWCH6,33.25
RUVRX,6A87W,18.50
DJZEL,0HVRB,6.50
63VNL,WK4QW,7.52
WARA6,26C6O,39.24
YFBMO,X6AWD,59.04
48N8U,PU7HR,50.99
BG3XC,AQDDN,202.22
GZ3C9,MIV29,12.53
SSFNN,3JVTY,15.55
4EDFS,WEH4S,0.99
90P0K,EJO49,26.67
18P8F,8QZYA,134.16
UUG6I,S6IXA,187.86
VDCQO,3H5VQ,293.24
J4GB6,PU4YM,8.91
QBG8L,Y6M5Q,9.48
KGGZ6,517KC,158.37
61X5H,QP8BV,139.88
SDJ8A,FTER9,36.75
IEKHP,XQU8U,2.51
YWTWX,N93P1,32.82
IY9G9,1AOBU,55.24
4QZLM,XU79Y,29.50
6P5ML,P4E5A,13.18
PZ7ZG,09XO7,29.52
Q69AZ,9RCDH,176.56
P45BL,04FLL,14.90
CA9WO,J8EBD,34.00
WC4ZQ,N8VH7,21.68
UN7D2,5COQL,65.04
W8RJG,SN83J,55.86
VC4HH,KWBKO,32.22
FY8SE,QE7QU,52.30
1YVDN,TXZOA,296.86
NR6GW,DO0YI,14.16
01DR9,G3BL1,65.70
ZRNML,UUBCS,84.28
SST3P,H1UZ5,7.96
HW29B,0C053,25.64
UBD56,N7XDV,31.59
1T5H3,6RVGZ,41.85
TPGBI,BIRSI,15.12
IJX3T,7WV6X,20.82
ZQR2O,X9X3B,208.95
JKJ3U,9LU28,8.84
PZL28,UFX43,166.60
KRLJ1,HC3E7,31.74
GIUWQ,4IFBM,5.60
VJC4K,CJ0P6,46.35
LO7O1,B2CV4,11.85
8I2TB,END2I,18.45
0NOQ8,G80TN,9.66
DHT4W,N4LYA,9.70
SWNC1,SWFAG,67.52
3GNBJ,WLZSY,8.22
C533A,5TNNF,26.44
SQYYD,ZZO05,2.24
ZD3V3,0QJLU,27.80
EQRX6,CITPB,54.60
WO8U6,NYF03,74.34
58Z4Y,W5T17,60.56
JNJV0,PIHFH,50.56
VB48A,TDPFN,83.23
WQUY3,7OLVN,40.84
HR35R,7QLM3,70.95
TST61,VFSKG,33.20
RRO9P,N4Z24,4.32
IJPJZ,6LK6A,213.24
TP9AI,H2NAC,243.44
D04DJ,ZFVFW,107.90
O8KTT,AOI59,25.85
UAE5X,AWS91,14.06
OJYDL,9JP9B,88.70
ZAQ88,GY7AI,34.75
VXP1R,9XEZQ,48.48
HEMJ9,DRQA9,21.59
GV2I8,TBMBP,27.96
PZSUM,DSP2M,166.02
CCFTT,DLS9R,21.87
GSYN5,YL5EC,13.58
Q0M0B,C7ZGS,26.48
GWRR0,D5G3E,64.78
B2ER9,X8KWK,12.85
KTHFX,02F6G,3.96
I2QE7,UMI08,50.90
WTYPB,HHCLO,56.88
DZHJS,LW0L2,55.58
7ONQI,0MRHU,8.00
QI0NH,2VDOS,24.25
NJ1VR,46CV2,34.11
1E7Z9,PYF96,287.81
8ZYE7,ATHFP,9.58
XLIFH,RQ29U,86.10
SMBB0,8078R,95.30
YV4MF,KJQ0A,58.08
VDAO7,J4RF0,35.21
R2EGR,X9H38,47.12
QICO2,ZHFFQ,85.47
FWPX3,8SME7,114.24
1NOIS,OYHEC,44.30
9H6R8,IRI2A,44.50
EKVQN,OEXTF,9.78
8PS1L,OL4I7,73.08
55RP5,85HFX,44.91
VH9KR,QGIXA,18.50
8Y0Q1,IL4SH,6.00
H3O1X,VMDGA,32.35
02C6X,L3QBW,113.94
PYWOH,P412S,152.24
L6DJQ,BDDOF,20.97
XLIFH,CPSM3,23.16
FAXWJ,FV04F,28.49
IU6Y6,7BIDF,109.68
6HCGW,53TEG,43.25
M1VQR,PTUQF,17.79
CS8NJ,UVHCJ,116.05
XEO8W,NV9PK,53.98
VZ4EC,FAJFX,45.53
VN5I5,EKZH3,336.93
R3WJ5,CXBJH,7.84
VIU6Y,5VBTX,140.65
UOGAI,MTG5Y,13.05
703M1,3F3D8,50.61
33AMN,AFVOC,32.43
VWX7F,BDTQF,20.30
DGJ4U,2OAL9,106.65
CFGLH,PYV50,9.69
5WPF8,B6J4P,42.74
5WEUD,IZ4MN,9.90
5HCIY,9L8P2,96.25
90Q8X,XO1G7,86.67
SBUV0,P3EV5,37.89
WQUY3,9OOLU,212.10
HLOA5,3G33V,232.79
DM43S,R8L6Q,43.32
4HBVA,0XMXN,103.23
P0JYO,IRC93,64.20
HXAOZ,T85YI,28.35
OTCZF,8XZS9,49.84
SFJ0R,RSE8V,76.60
KCY1P,PBN26,181.71
7U27M,7HM3U,26.24
8XC0L,5KONJ,27.80
2QZJE,R3FKG,65.04
7D0KP,41FKA,60.78
RA2FG,NWHSJ,146.06
SM366,KC5CX,122.08
6S1KJ,HM9OK,25.29
TP26K,GM1K3,48.85
3U5KL,7NYKV,9.78
U735S,97L02,18.10
32U0K,XFWSY,18.60
5DX5J,GIBPU,14.82
4DZTJ,TD9NM,18.78
10X50,B48O3,59.76
CVQII,QOAYK,51.59
X0N0D,VST1F,38.44
8JZW4,14WHK,90.06
EHDIC,ZTTM2,15.30
TKQ2Y,7Y7VM,12.53
7HUA9,VX9L0,27.04
2GVNX,QXC9B,16.72
CCHCN,VC0Z3,19.36
9XKV3,E1VL5,2.16
8H7NB,777S0,82.80
UCYS8,DY1SV,26.66
WUR65,SXOYT,31.08
6KHRS,KXXL1,12.60
HUZOR,GRQ2P,209.38
FWPX3,5ET7E,19.69
R3WW3,EDA52,6.30
QICO2,G8U7F,130.93
DJ9Q8,XL581,101.15
07EBM,X71W3,37.36
WTYPB,MW8GN,9.92
PG0GG,BV4KO,67.70
X4ORP,CRFW5,7.24
8JKF9,L8O4I,20.40
PTFVP,QLV3Q,56.84
K9Z5H,9CF16,34.51
A0AV5,0YA0K,1.51
FDB35,K22S6,9.90
3OQW6,I3F5S,0.99
SB6S3,5C97Y,4.53
57EOG,XSYXS,27.52
X0N0D,OF1E3,50.88
W0UXZ,BBJ1D,5.82
DB14H,FNUPS,2.58
GWP36,436ZL,59.14
6YJBM,YTX7D,135.56
GY0KK,9PSJ2,58.72
C9KK8,MSYVN,69.55
CSZGS,TUNPN,9.24
YWY6C,IU2LW,46.16
HA8S9,1DFT1,34.08
9CS1N,TMCFL,4.46
EYN2Q,ZREUO,518.79
JWPO7,4HIUB,4.94
T9AAN,2BJTK,38.02
W56Q1,0VK8I,10.32
0V3IU,VLVUG,88.34
2DR30,IF9A6,93.90
0C0FH,2TKBR,14.72
VW2PP,RAF5W,13.35
MDM2Y,UC8ZS,30.40
UN1E7,SO381,71.73
RPFWJ,8J9MV,40.24
YL27K,OQURK,38.32
81ACZ,77Q6T,27.84
CSW31,X3OIW,112.70
RQT1B,BOA11,68.80
2G3DE,EJQDI,12.60
HOKUQ,3UDFU,7.32
IY9G9,HZ7I4,129.48
94WVD,TSYM6,83.07
WHAWN,W3XSA,86.32
0JLQ0,0430P,43.64
43V0E,DSO2S,17.64
XFPZH,4SE0Y,38.90
RPFWJ,KYN5O,3.60
JWPO7,3XR2M,108.55
7AWU1,FZ9D0,14.14
0XE3F,2E4AZ,258.26
1DWLQ,LJA4D,2.97
TQ4BF,RA0OQ,9.45
PRXA6,06NQH,17.65
4L1F3,YSK96,31.52
09N1C,S0VI2,41.10
VN2DH,31XZN,4.95
KI00O,YTT74,108.90
9ZT0Z,0DJLT,76.56
25KJS,6H17U,73.22
D6OVJ,EEA7J,5.61
UN7D2,DHQPO,20.38
XLXRN,71SL4,73.89
D705F,OBEIY,17.20
7P90B,AXEH7,8.02
7KGB4,EH3I7,29.19
ENA2S,LFXLL,108.90
7KIEI,FQU87,7.52
GXWB8,W6T5C,8.38
9KTIK,9M174,2.97
WSBWH,USDFQ,4.58
920AI,NGHW5,61.80
HXAOZ,P19A7,14.80
0GU8D,QSHTW,67.90
3AW1V,B0FCS,33.74
FI4GH,NMJMZ,487.33
A0MW9,NVML7,69.35
32MN7,88LZW,10.44
4PUZ7,R88A0,102.53
FVHJP,V0QBC,24.45
XZWSR,FMKL7,68.29
0EZIL,Y1VAZ,61.57
6XCXS,Y4K11,4.09
DHT4W,WHH87,6.67
YYWES,1PM41,237.85
68UOL,WJMX3,11.41
1HV2J,40I2S,10.80
BQDW4,UESV3,3.66
8I2TB,YIPYU,37.62
Z1FZR,JXOWE,45.69
T91WI,IH298,260.74
E7ZIX,JLK60,43.02
0JKLY,OAN2Y,14.04
UJONB,N17A4,35.95
ZUDRE,344FJ,67.95
QEJLS,18TF2,23.85
W8G39,J28RP,14.13
32U0K,GXHTI,3.52
7L5HP,QAJDY,55.76
1CELO,AUQGX,9.41
OZP2E,DCTTF,11.62
9VY80,DJHYV,30.06
QNZJQ,HTCVM,88.46
7XSZH,DYM5X,24.72
Y86VC,A7Q1B,45.36
P24HF,VI0DP,58.31
VT1F1,HR9QW,10.00
D6OVJ,2S6NG,135.43
GZTJP,6IYZU,7.92
3WKCP,I8159,19.09
4TO8K,0VD0N,240.64
C2O9T,3C4N6,20.08
3GXHB,P8WY3,183.13
0SHYX,MTKBL,71.82
JSX1I,MDGXQ,146.02
Q30Y6,9MA0O,353.42
ATFYB,KU6AV,24.32
Y6XVK,503OG,26.79
PY72T,CW8D2,23.64
R39N8,92L1V,25.20
P0IBQ,RFJ80,59.72
XOVBK,GIQFB,35.65
U9VZJ,RRQ8T,7.90
TY6OR,SKEC6,27.24
0N0OR,CBV1B,3.96
VDD78,4O3OD,5.85
U024K,ED8IL,12.65
K7FP8,W05AE,0.99
3A9T8,UHQFX,154.44
V7XH3,PILDQ,3.44
UZ5CZ,GHKDR,97.91
RDMDW,LJY0I,20.32
CRTVC,HW23C,12.95
6MYJZ,G3UWZ,33.45
0KKNU,QZHO9,3.67
S12XI,ZDO58,3.69
WQ0CJ,CKA2W,53.13
HDSR0,12X7G,86.64
KIXX8,Z7NHY,67.51
XJP1R,3YAI6,95.46
7SU6I,WZTLF,47.79
D5JTT,BBFPW,8.91
68UOL,PO9KA,15.06
BDRP6,KYXIH,18.76
QDQ4N,XHE0A,9.24
K28CZ,9ZGOM,74.08
8CVTK,87U85,54.00
HIF6V,PD5QI,114.14
JNMFB,CGQ16,51.30
13W4B,UZ1C3,23.22
PVD8S,2K00Q,71.10
D917L,JTAO3,19.28
H6SVE,Q6W86,4.95
86RDZ,61EVB,2.24
3SDRH,ZEOZ1,3.96
UWBK4,DFWV9,198.64
CLZN3,ZJK7A,29.32
WK1RA,L1A9P,3.96
4SA2G,M09FC,87.57
LIRW2,KM5SL,11.10
SPNQL,HW5SH,4.32
M8R08,WZ8DC,78.83
8PCOD,LZ7H6,23.88
25XGP,C58KR,6.16
GQA26,IDA35,6.93
6MYJZ,XUS40,88.98
2IKQN,49ANL,56.58
QBKC0,49T98,41.20
ISHW8,X54UB,11.97
VN2DH,5CAI6,47.38
OUU4X,CRZWO,121.02
Q5J4V,H4CTG,14.50
BG3XC,2EJK0,31.16
N1BJG,X1MYW,28.34
9AM40,8TV6V,71.30
2VTRQ,WN91A,49.19
2BZLP,68IXP,76.84
0N7B6,PWAN3,59.70
LSJVD,PT5CU,59.34
DFEUJ,F2HZ4,49.20
JDG3M,UVYKY,15.68
9EIE3,ZJLVX,32.20
OG7QG,EV76V,17.92
6LXBV,FVQWD,44.45
C2MTX,XA6I8,38.07
WYI4Y,0H1KE,130.11
DTYPO,W9RAE,31.26
FY8SE,IP4VC,29.89
OSL85,E2260,24.27
G3O6K,FF8YL,18.56
TRWGS,5R77U,26.58
ACVR1,58RWC,16.29
I0534,DGXJN,100.50
GTO8F,JRGYV,9.84
JAJ85,62HMT,0.99
DBU59,DGVXQ,78.57
1YXMR,120Y7,19.74
FOAYZ,FXDJP,97.47
63IUZ,UN9ZT,133.29
XN8HO,D7HVK,36.96
CFRC5,17YBP,59.03
735VD,B0SS7,13.76
UGK0A,2346P,23.22
EPYCX,T92YR,41.00
6MQIZ,M1JGX,173.88
0W0QF,PLCEU,199.28
X2MTK,I5MPJ,39.95
FE0SE,JVQ1M,701.50
P5Q44,14U4X,121.75
PY8R8,9HJDV,90.72
HA8S9,J7VMC,2.97
Q6BIB,PN80R,37.50
W8G39,13WHI,19.48
P2WQ8,SWFOD,169.64
4HVAK,I1JPV,12.64
0JLQ0,NQPNT,67.45
LO7O1,PJR59,10.00
4OHC8,Z2TUA,64.63
G4VZG,0XDMB,38.32
LUOJX,WBWRN,13.96
6MQIZ,OT2PS,7.95
23ASL,JJGZP,35.00
EQH3C,29GOR,2.97
X4ORP,52FU2,10.83
CNPV2,K6C1B,2.77
4IT2L,MAOLI,11.07
ZHL7U,KBG5S,13.77
ZSO30,4MIE8,68.21
P92MD,QBOIF,5.72
Z9512,BSX54,48.65
UN1E7,TFIGW,2.83
GIUWQ,U6G82,49.91
4S5OA,GXK1Q,32.55
YOUXB,K0IUQ,8.70
0SHYX,EX483,10.14
3ROM7,OHMHZ,40.77
E1F12,3AT48,49.62
MI6PH,8X26O,89.67
Z9GG9,LAX6X,32.80
BFX3V,LULP9,72.81
J00KC,QX7X1,15.48
9BEXT,T7L3J,38.32
SJWIU,ET5BY,17.60
4XYXV,ELDXS,325.98
34DA5,5Q5D2,24.66
P18AO,Z6Q2R,8.29
9LBXW,YDEMZ,41.48
6YGC3,KV8B5,19.95
FDB35,RLXNN,47.16
6NIA4,OQZF6,9.90
UB1BJ,NKDQQ,193.74
W22YK,N49N4,5.03
SM366,RIZQ8,51.63
PATJ9,YYALY,36.24
31BAD,JU0TX,155.51
YNKRV,WRB0W,31.28
LND96,6YH27,85.07
9KD2Q,SL60U,2.97
MDWAR,YIC5E,51.74
T1XHZ,7Y7Z7,29.60
TST61,LXEKI,159.74
QQ92M,XP822,37.65
UM1CD,O0NIN,29.54
CM4PZ,G33LV,64.65
7HXUD,HCYP5,29.58
XLIFH,MLS63,121.44
09N1C,31X9I,8.85
JLV2M,JGV5K,58.90
LOKVP,5B9MG,33.84
RQT1B,GJ7O1,66.71
OVHHA,BMMFR,130.67
WJ8LW,K6LCZ,56.44
434BP,P0SXX,5.09
IFH1O,BNM59,93.80
Q4CAC,VADVP,3.96
KIXX8,QL6L5,276.55
6QP9W,EXO7D,24.65
514WO,KTWNB,173.68
FEVW3,3OVZV,32.50
EVM16,JAWNS,41.79
KT6CA,CH1HB,67.52
IXEQQ,49251,173.84
M1GIG,7BQYC,68.80
4O1ZC,QGYHG,124.96
UFLXY,1LSG2,26.47
XJP1R,AA8TI,1.86
7LRBJ,O80BS,21.96
5EWGD,R7Y65,72.07
4QZLM,1S1BX,12.56
1V7J6,SE88N,17.64
OI9CL,FL1FB,38.57
8GSXP,BV1OH,60.42
NR7C6,2CJCK,2.13
OUU4X,53T8F,23.60
JLKPB,L65OQ,55.14
6MYJZ,AA97M,62.88
LO3CG,SZXPP,50.65
Z96J0,CQ555,32.83
BXCKT,LSFSY,33.36
9I4E7,L0OFJ,70.58
P8ST1,4PPVY,74.11
ODCSN,VQNER,110.22
E6JN4,CPN0R,11.59
PFQSS,FVA5P,78.13
O06WP,NNBU0,14.92
59IDB,FVS1S,37.36
AUK2M,NZD5N,119.55
VPI4K,5YXXY,8.76
MAA9E,ERLNP,22.08
AYC35,J3BTX,5.98
X33OM,028S5,47.00
054AW,EI21M,13.40
S5TMH,1DS6X,7.18
32976,LKI59,45.80
T9AAN,60MZ0,18.09
GXWB8,SR1WT,26.95
7A87O,668XY,77.86
4MJHN,8RN1I,60.88
D58H6,9YS3L,38.66
8WMW9,CL74X,13.20
FI4GH,HOACT,14.40
DD956,MZHD0,99.38
SPNQL,WP78Y,94.34
9CS1N,HGLMV,61.20
1Y526,5GFE1,19.17
N80A2,9TM1V,25.62
GUBYO,5X2FM,44.76
K5FQG,1CDUM,22.08
4LM00,HC2DH,87.42
EHDIC,TA6LO,8.92
EWB5F,XEYBU,120.37
N81G1,NDOGP,44.94
86TSU,7Z5BP,15.89
9LNGA,LJBIK,16.48
9HNIW,QSP6Y,34.29
84HRH,R1TUT,193.40
DS8MH,HDQ19,71.54
Z9C3R,PS7UX,23.10
VN5I5,IVPKX,75.38
LDP2V,I1MLE,36.61
1T5H3,KV3XB,57.24
BP2ID,BWB49,103.65
XCNZP,GLFYO,127.94
GO7CC,EWSKL,17.66
FVCK2,ATG3Q,249.57
UOGAI,SUMIY,11.50
Z9512,BR03E,21.21
6UKHZ,TEFKE,49.47
5N5XH,OFQZ5,11.34
TL9BU,5ZB3F,24.91
O39S0,X9XLR,91.92
HC5BE,VA883,21.64
1MRW2,5G95W,41.09
W4Z9N,06I2Q,5.86
SYZ1X,6F4A0,39.33
4223C,HCIPS,30.96
WRBQX,70APV,22.45
IKH81,PUK10,103.52
3TGP4,NRS9G,45.12
MRVAK,7ASWT,189.35
F3QNB,UIMD2,65.73
R73WT,XOI37,2.97
VQ69N,XNBBQ,18.28
KVENC,QZ1NK,11.40
A9HEH,PXL3N,2.97
SREYZ,RICQG,42.08
PRXA6,RNN0R,37.60
85ZAN,1XN9C,39.96
ZW8AJ,QS508,42.40
9BEXT,NSB72,27.83
P7GNB,GBO72,23.31
HC5BE,CM6G4,117.24
13W4B,QFULN,14.16
JUMN1,UA5JP,16.16
H2DH5,JNHF5,14.25
V26OY,EJ48F,81.10
AYETF,J6AMW,28.02
XIBCJ,CJMQG,138.95
NTM3O,3OE4J,53.74
FXLJD,I9J7L,365.88
FJQB7,6I92V,18.34
KQ0WJ,BJD6M,5.80
R8HGK,GIGDX,13.56
F7YTA,AVDTN,47.04
UGJ9B,EK75P,14.00
44FER,3D0S6,32.34
06DA2,164MW,20.47
ZDVU2,PP2YJ,27.83
L6UHN,V2JD6,26.28
LG0NT,7J6MB,54.03
MQ1C5,EIAUE,37.35
D53L3,AZGLR,16.80
0CZE6,65CN2,58.00
