shopper_id,order_id,item_id
MX4YW,4O7EL,VNMKY
34DA5,KG8IR,IBPSW
34DA5,KG8IR,ISPB8
CPQEB,NFZMZ,FBUCV
U3S47,XFAF4,T0DWW
YSQEO,SMF3J,I6J8M
SM9YZ,Y2O5R,LVVFI
GI9V3,2DACQ,JFP4Z
99NKZ,OAK68,142LJ
FBB4P,D0QJ1,XI24D
SFTS9,CZ4C8,4HRD5
A24B0,RL5O3,WYKCV
UERUY,5SXOY,0Y4TT
U2ES0,70CQ3,VBR8F
U2ES0,70CQ3,A9ROL
U2ES0,70CQ3,HRT6V
NL2AE,0EHCR,VPP67
QPU8U,UUYZB,EQQXH
SD33I,6ZIUY,IZ46E
RQCXT,8L88V,FHBGY
0IBLC,7KH9V,7RPJ9
Y8RD9,5JV9K,6CJRK
RQCXT,1SLTD,GPVYP
X8M8Q,8SZCU,Z6XKL
CYNR7,79WZA,W4MEQ
CYNR7,79WZA,4YQ68
I3NZB,F8ZVD,7KAA8
I3NZB,F8ZVD,J6ROG
I3NZB,F8ZVD,72WMD
B64DW,N19PT,L3Z6N
2KFTE,SKOZR,ATDYO
JZ15D,X204A,CKYXM
V7XH3,6AY1Y,GN51L
V7XH3,6AY1Y,770LH
FQRAJ,45MBR,PBPET
1GBVY,U9TE4,CB5RM
9RV8N,MXMUO,X74N4
KUGE3,1XZF3,BK923
KUGE3,1XZF3,Z2HGI
RNZHO,1EIBG,V53M0
RNZHO,1EIBG,VNB0Y
RQCXT,NCNU7,1RCM9
BIWA5,TMKBP,FLLXP
OOHUA,5ZQEK,CDN0Z
S8S8W,S2JHE,AON1G
MDGBZ,PEFFN,GVVHN
MDGBZ,PEFFN,1WZVQ
MDGBZ,PEFFN,7XJEL
W90RP,NJ970,EH7I3
3E6EG,KLFX9,F8XMV
K87YL,43YK8,T2LKC
7LRLH,WV1E3,CUC7B
7RVJN,86T94,ZVBO8
D3S55,W1V8Y,V0H3O
33QBI,BYRWZ,WNUUS
IJPJZ,SKO6A,UZOTI
BECT8,GYRZE,31M00
BECT8,GYRZE,JVGFZ
DZA2N,83085,1I6XM
23DVK,W3RGC,LP8D7
6U3UC,UF80U,7YHTK
FGYNW,27AIJ,DOIR1
71W82,GEQQ7,PHUNK
8O0WG,Z32E8,68CJB
8O0WG,Z32E8,JHK27
V1IGF,1KWDW,FSQSC
V1IGF,1KWDW,B70LX
V1IGF,1KWDW,RSUU4
V1IGF,1KWDW,89JQ7
GI9V3,AZ5O5,8GGSN
2445R,KB445,G7BIT
1U95U,K4XR2,7VDZZ
7NH4D,HC4WK,N5Y9E
7NH4D,HC4WK,Q9V7S
7NH4D,HC4WK,H8JG4
VW2PP,JFVHM,5JMV2
VW2PP,JFVHM,Z24KI
VW2PP,JFVHM,U4MY2
3CQPI,XVTQW,TRKTK
3CQPI,XVTQW,VTE2J
ALLL5,D886P,UEDDT
ZUZ1G,JKBLF,KXFV0
MX4YW,E41H9,A07DX
XQ4LX,BY08U,UR5ZH
LZHSE,JC46M,TZKHJ
7NH4D,G9IP8,8ETO1
LEMK2,U1WFO,RN9NM
LEMK2,U1WFO,OS8K5
VOMZD,X559B,Q5FBJ
CHAIU,UN0QT,GBU5S
DKMZI,J4SED,FHRKX
DKMZI,J4SED,8XWBB
SM9YZ,8N9VS,SYNRB
SM9YZ,8N9VS,BLLAW
SM9YZ,8N9VS,KM41H
GI9V3,CLJ8K,9PFM9
3CMJ3,8YI1H,7BNOZ
3CMJ3,8YI1H,CNOMI
SM9YZ,H8DK5,69BYV
E1F12,91DIE,BDNQ0
NTJ7C,XQBU1,T8364
GS65P,OSIKQ,O6CQ3
0N7B6,2P7CV,DF29O
KYDVM,LPI2X,JSWG4
IMXGC,AN11E,8EO8J
IMXGC,AN11E,FWZ9I
IMXGC,AN11E,Z9BJX
5IBDJ,ASX2S,AVSLA
13W4B,01TYR,L877I
8FZE6,61DS6,YSYIN
0XWSS,HFRCW,RN6PR
02C6X,3HOSY,P37WL
VTQY1,96YG7,4ZS8E
8SJGW,PUM8V,5NBA8
D4ZJJ,M6963,I3ZFA
D4ZJJ,M6963,3ETDM
DSV00,SDRHS,H6HKG
YJH1X,CUUDD,WJ4S3
97OQ0,WLGBN,FKOSU
EVM16,5KN44,HDCZY
JCSN0,0CSIL,Z3I2I
WQFU4,CWEQK,6FCUT
Y6A6U,AZ272,JQGXE
59IDX,5O0YR,U5NGD
59IDX,5O0YR,5PGGS
59IDX,5O0YR,XCO78
LI1MW,IOQ27,KXWNR
LI1MW,IOQ27,RM6UD
2UAZO,LTM6I,48DXI
2UAZO,LTM6I,SQO5E
0IBLC,8UYYH,VO4N8
0IBLC,8UYYH,XQKY8
0IBLC,8UYYH,IQH56
0IBLC,8UYYH,YK96M
DX7SM,92M1Z,RPCD5
J4B39,WN7P4,Z852Z
J4B39,WN7P4,VED7Z
J4B39,WN7P4,3EQKK
YSKJW,76I0Q,2RESI
EC1CB,H8WL6,L0F9T
GMLU5,ZKAWM,Q901B
GMLU5,ZKAWM,KJFUM
ZUVG4,M4W1S,OGKAB
CHAIU,A5OWA,54GDD
IHK1R,04S2Z,J9ZWK
IHK1R,04S2Z,5O5ED
IHK1R,04S2Z,WQFNF
IHK1R,04S2Z,EMTSL
IHK1R,04S2Z,JA2XX
HKQJE,RNU0O,LNAH9
VEGI8,4H7WK,G9XTZ
ED0SR,D6V63,S98FQ
NN4YR,ISD6W,70STF
NN4YR,ISD6W,PD9D0
HW4LH,24BJN,NH3WT
PY1D7,TQY3Y,VYW6V
EBDHF,R65GA,OIEHA
23DVK,6D4HN,ZMMCZ
5K4EO,PNJ6G,KG9Y9
4FEHS,IQD9E,0OTEO
4FEHS,IQD9E,WA8VS
YZOY6,1SUY8,94313
X4DPG,VNJ4S,FLF6E
KB8R8,HV60A,SHCXV
T39YV,DFOT9,P8FL2
RL94X,JO9OJ,XEWMY
ZTMRS,2MBYN,3DEBL
ZTMRS,2MBYN,GSQOS
RQCXT,JCFSF,JUILN
RQCXT,JCFSF,CF3GK
RQCXT,JCFSF,359TV
RQCXT,JCFSF,LOL22
RQCXT,JCFSF,VHPI6
V4O3W,XL7ZF,V4KW9
S7XP9,PCWBR,7MRHE
FE0SE,MB3VU,SPBLS
STJPU,RW3G7,ORM9R
ZPTE4,TEM41,EYJUF
ZPTE4,TEM41,FYXDQ
P8PTE,3TANW,O7CPD
MQD30,JFCDS,NIERA
MQD30,JFCDS,5E13P
MQD30,JFCDS,LKIUR
N57J4,RWXLN,BXNP3
N57J4,RWXLN,E8KYJ
3HXMS,P3KND,LU14T
GJWYN,Q5T3W,T2H5S
7BDBG,A9CUN,AL8RV
7BDBG,A9CUN,O1ZTZ
UKPH3,9F80B,J3J49
R47CP,4D7QX,RCQ2P
YN3B7,4H8UY,K21CM
YN3B7,4H8UY,9OQIC
YN3B7,4H8UY,KAJX1
YN3B7,4H8UY,PND31
AF94P,TTSX1,Y98P8
I98W9,PH4W9,50P4Y
FIVIA,TZUEI,6NJ93
FIVIA,TZUEI,LYIJW
1ZRV6,YKJN1,BW3BA
1ZRV6,YKJN1,734KU
1ZRV6,YKJN1,XXDZM
1ZRV6,YKJN1,OFFOE
AVLMD,XJ8VT,4SFKM
IIKU8,F9D3J,OUMXL
LWBDM,F0E07,LCL6X
RP5FU,3Q0PU,Z4DFN
DSBX4,KK4KX,6L0T1
QU4A9,IPUK9,1LY8P
J4E5K,J6PST,IBCUL
MH5MG,TLVZS,9NCB5
1LPRQ,F2XBN,SVMJK
MPSWT,472HD,ZICS8
R47CP,KUQXT,7VFXQ
K42O4,IHP6Y,HQP4F
P1S6R,B0OG0,G2GV9
P1S6R,B0OG0,131LO
P1S6R,B0OG0,DAXBU
C2MTX,HZVUE,6NVKI
9M2CI,ZZB3U,YG6WX
L85SI,24389,QGIAQ
3CQPI,56DYP,3DUZ5
EIGF6,FNCSZ,1PQ54
EIGF6,FNCSZ,D69R6
02C6X,XHGEI,MRMT4
02C6X,XHGEI,X3S9J
PCN8U,BXQRY,57EBA
MGXF5,21557,KJY5O
VVL74,39J1S,N0BP8
6CZ88,QBQHA,T1P1V
6CZ88,QBQHA,KPXTD
DUDPC,GUTG5,RHFOS
DUDPC,GUTG5,0RMUI
DUDPC,GUTG5,HXNQD
PJ84C,2TCD9,D80CE
PJ84C,2TCD9,VKV3S
18CPE,UJN5Q,DY2DX
OKNGF,Y86DM,2NSLO
1QK4D,MAQGK,PZ2N2
S8S8W,G51FJ,CXSDI
S8S8W,G51FJ,80O21
VIUXI,V2Z1T,6MXRJ
VIUXI,V2Z1T,SDPY5
6WO13,RFAO3,8I3YF
KS7CH,O7WFL,146YM
KS7CH,O7WFL,R9H9K
GA7ND,6U7M6,Y406S
3E6EG,SHKC2,FS8ST
3E6EG,SHKC2,SNNV9
C5XTQ,W2PE1,B7W4O
C5XTQ,W2PE1,ZXBZP
FDB35,N86ZF,SFNCQ
Z1A8R,JBGNG,ZAMFL
QYVI6,JSHAO,XJIC3
3CQPI,08RR1,UQ91A
3CQPI,08RR1,1QCJP
3CQPI,08RR1,15PQQ
CS6IM,A2O64,O5LET
708R1,0788L,MD7Q3
ECOXA,PWCDX,A6QLA
FOQZV,J7U92,TZRIM
9R28N,7K8O6,96B14
3Y9UF,Q5TPQ,8NHV3
KB8R8,HSWLI,15CUH
YSQEO,TUO2A,V6ANJ
763SO,JSXPV,GI5O4
QJLGQ,UIG2L,Z1F2N
P7GNB,4CZID,S3G9L
A9FZY,Y04RQ,LMJRP
KKB92,VEB6T,QLRCU
KXAQM,ABK22,0S6S2
1DZEO,SHIN7,EJWDC
13W4B,5ET04,NPBCQ
1BYHY,JJVUJ,1PVWS
1BYHY,JJVUJ,V31BV
1BYHY,JJVUJ,7NOPI
TYKGO,YEUTF,OR4KT
UKPH3,WPAYO,UAU0N
UKPH3,WPAYO,OQZ5E
6Y9PG,390PY,6C0GP
6Y9PG,390PY,NVZAA
O9T0E,GTTDB,SAH90
0TWYI,R06YL,ZOODQ
YSOY2,GNFR1,0BHSI
YDLFY,H45UE,FCTQM
BL1LV,TTWE0,P5R2Q
1GGMN,Y5ZWC,LVWOU
1GGMN,Y5ZWC,EM6NA
55RP5,U1P2W,0EVKQ
S8FF2,VQUOA,9LNZM
ANJMP,RUPAD,3H4QJ
XD7BS,Z5LX1,I2SUF
DMR7G,4I302,Z76CY
DMR7G,4I302,QB1JU
Q7W81,0MFUI,JKIHN
JAWDY,EBIBK,3U2U1
OTJ8K,R4DVT,GUXRS
RL94X,24NRH,CLYV3
SPU5K,199VN,2WZQB
CNPV2,PQ3BF,ZKJ4I
CNPV2,PQ3BF,DTFC3
CNPV2,PQ3BF,MZZDA
NM40A,K7J8J,NZW25
V7XH3,CB6V1,MUMFJ
49949,35VQH,X6YGU
49949,35VQH,HF32D
23DVK,X7TMO,3K32I
PM7HN,6K7FS,FAWGV
83541,3SWKB,WBTUQ
HW4LH,15QI1,634QO
A0M32,JRV30,7375B
V2A0I,P3OK1,5VJ9N
V2A0I,P3OK1,0JXET
EVM16,72YQB,MLIU0
OTHL0,4J07H,OMN22
P2D9W,5KVO0,WNM65
J0O6A,TJ2DP,WUGEJ
9MHZK,01YNQ,PXT74
9MHZK,01YNQ,TA70L
9MHZK,01YNQ,AGO19
3DQU6,HKO6O,RUNDT
Q69AZ,0OMG4,SDUYH
HR35R,TSWIN,U74I9
R5Z9M,OQVCR,7X8LY
JRNWX,HARCF,9IDJY
JRNWX,HARCF,KINXQ
V4O3W,27YKB,OU0TF
6YGC3,5V9Y2,4G3HP
7RVJN,HL0U4,PK5AX
7RVJN,HL0U4,4E4XP
EVM6I,BLN2T,B8H3Z
GU88F,4RXB0,F9BME
FABMI,0QZ55,TY5VQ
GI9V3,IK75Y,SMO0C
GI9V3,IK75Y,XH82I
AR01U,LQJGO,VELAK
00JYL,JMLON,M7Y93
YZOY6,AL2LC,A5L9N
BBU3I,VLH95,GW038
7A87O,OL3B7,38BBD
7A87O,OL3B7,SBEB2
6VW4T,U4VKB,G178T
Z6X8K,PRVAA,LGCC4
SF3PY,0CHLC,EPIY2
SF3PY,0CHLC,XB32H
KB8R8,FW6SO,FMX9Q
1DZEO,N8KVK,TS6FR
C5XTQ,D26RW,LQSPD
FAXWJ,7QN8R,GI3M4
2KFTE,O30H7,FJPS5
33AMN,74IHM,NJ4NZ
6U497,EVKNY,PO35R
6U497,EVKNY,T6TB6
K8UA4,BKU8O,SVV77
JXM68,JK8CE,L126I
AZJ9T,ZM0N1,IBQMU
KY1VR,T33VV,T7XLA
KY1VR,T33VV,ASY1V
GS65P,VN1BR,DDVX3
NM40A,B1BCZ,0LDT2
IZ7H1,SK1CT,PCW29
LYKT0,XM74L,SWQC9
LYKT0,XM74L,7EYOF
LYKT0,XM74L,236PJ
LYKT0,XM74L,2ZJK8
P1S6R,7I44Q,BJN5U
5K4EO,Q34HJ,MI9Y6
B1EWB,LZSYB,XBSWD
8SJGW,2OKPZ,DBFSJ
IRSEU,OK9FS,WWUFH
SM9YZ,QPCPH,GKAED
8PS1L,N49GW,LJBRV
33QBI,V2ZF5,V2EH3
ZM96J,SZHX3,9OO3Y
A9FZY,N8RFP,XK33N
KIGAN,3J0GD,0PTZG
8D763,0WWP1,HEIN5
DSV00,0OANP,UN6Z9
ZTMRS,G4RP4,AL6Y8
VEGI8,LQHJK,3D3WS
VEGI8,LQHJK,F0WMZ
VEGI8,LQHJK,Z52O4
V7XH3,A6JB1,PCT65
9XKV3,DJTT0,GBD3E
0Y5OX,XU7EE,6KEAL
8PS1L,HH7QY,Y1DYO
8PS1L,HH7QY,T9EPA
Z6X8K,F6DZ5,9FKDL
PLJ5Q,5PFIW,DPT94
RJQBV,TNV3D,R5ZCX
TYKGO,CWYIP,TEDMQ
TYKGO,CWYIP,31X8I
STJPU,MDRPP,QR9YT
KVCPU,VS6HH,PLSYX
W3LVC,1CJ4X,VWWCT
B41K6,KQ98M,CUTUE
IIKU8,D3NL6,IL5OP
MH6XI,03CCF,8XHSG
BBU3I,98FLW,JRMVD
W5GOG,4PZQA,P30OM
W5GOG,4PZQA,4634A
2NC86,ADW5L,IC53Q
HW4LH,KOLAS,9YM5M
8SJGW,SK935,IMV5L
X8M8Q,YGXUS,ZV2IL
X8M8Q,YGXUS,UAVRG
W4CSS,BPU0D,BWKGF
CS6IM,1J3VB,SAP3R
CS6IM,1J3VB,XGRNK
CS6IM,1J3VB,CASZX
2UAZO,GLNOH,LVK0R
QRB3N,8V9D5,QYDIV
K119F,QDY93,M9T56
K119F,QDY93,A1G92
U6JMO,FLC6D,FWCJ5
SPU5K,XSUH0,EE0E2
3JYV6,DK01X,OJIR2
SN9WT,KHLDA,PH3VW
SIKQI,N92Z9,4LIMX
QPU8U,GN7AF,XS6MB
XBM07,W5BEV,OZAKR
3Y9UF,IYNYQ,IWMN3
3Y9UF,IYNYQ,HK7TL
ZTMRS,SB26A,DIEIC
0P5W0,AXIZK,A0RPM
PJ84C,NQSAL,GL6DA
CS6IM,55Y5L,CD5ER
1ST9R,OMCKN,XTY7U
1ST9R,OMCKN,OE0YP
1ST9R,OMCKN,LYDHI
D3QCH,3TM71,2BIY7
N57J4,7SJ6M,7R2PM
N57J4,7SJ6M,R5SEU
3E6EG,J0LR6,C80QK
Z49EP,JUDO7,GAH8H
KI7S1,9YV4L,G01KK
P4PYR,OSFUL,GQG52
1GBVY,UXVPY,9NZ7E
1GBVY,UXVPY,BZM3C
1GBVY,UXVPY,N0XWR
FZ9NL,0FMDJ,TVXUU
YNMFG,C877W,C3TS4
F3VXL,QGH7S,3DC2W
F3VXL,QGH7S,CSWCZ
YSKJW,PPFF1,FF6T7
LW5GF,YFN0N,IPK06
E27EG,8BDMF,ST6J0
763SO,YWZ4D,UM4IE
763SO,YWZ4D,YMFES
DC3E8,MIRZM,MLXTW
DC3E8,MIRZM,KAJJW
FABMI,RTBCC,R1YTF
UOLM7,Y341C,WG5N1
1RBTZ,ONPZW,DLP4C
1RBTZ,ONPZW,3R88Q
UQUWO,HAAW0,S8SSL
UQUWO,HAAW0,39G5B
QEEUO,XKKRO,JMLAE
80LXS,Q30DM,94XSK
1TMXQ,N89RF,A6L1D
1TMXQ,N89RF,KAAWR
GD17A,FGIZO,MYQJN
GS65P,IYQUI,4AYK2
JWUY2,7G6S9,T4TE3
763SO,AZQME,CPUP0
763SO,AZQME,PMIZ6
2Y183,ZCL9I,YTX8E
2Y183,ZCL9I,01Q7J
23DVK,8X4PK,AQ5YR
QA55Z,LACMN,X3ELV
QA55Z,LACMN,73RDT
QA55Z,LACMN,JRTVH
QA55Z,LACMN,KTJ8H
GUSJG,2CGCD,0KVZT
YSOY2,HOF2D,J5DPO
EINLV,S6B2S,YH6ZO
OVU9W,6R4A8,PI9Z4
0TWYI,H5EFE,5362M
0TWYI,H5EFE,NN2AD
R5Z9M,BTOHK,6PARX
1ZRV6,R47RS,XMS2U
2UAZO,PYFNU,NHYGP
GIIMF,DQIWD,9TQXG
GIIMF,DQIWD,EGCYT
GIIMF,DQIWD,DM9BL
GIIMF,DQIWD,27HQ8
GU88F,7ORII,CZU4P
GU88F,7ORII,SCB4C
VT1F1,VJDRP,RBVGA
ZM96J,0NATA,5AB2M
83541,TY82G,PMPTO
EVM16,TVPIW,T3KPP
ZMABB,MHPLC,B9SCK
SVT7J,ROWKK,GP1MC
OOHUA,90AXF,UVAP5
A81MX,248PG,BXCD6
V7XH3,KVJVU,KZH05
E42JX,77CX3,995N5
HW4LH,D65OP,OLL1O
2NC86,1MG6K,6RWWH
6DZ19,4B7VJ,NSXPX
W4CSS,1VGTS,S42YZ
FQRAJ,LLOUH,XLTXZ
WJAE9,WMOKI,9VK3C
TTGHF,4TGAA,KUYLV
AIX97,DG7AH,QFY95
W3LVC,EBDI7,1VLD6
MGXF5,0WQ45,YPYCA
MGXF5,0WQ45,IG8FR
O17EK,M51WP,BZYND
K85P4,W56PE,6HM22
WFI6M,JBOJX,ZKRZC
P2D9W,W2EOF,572CP
S7FBO,0NPL5,3XXXV
PR0B4,6RGUN,FDBRY
Z0D2C,S4O20,1MT7A
RNZHO,DN208,LD382
OBK9B,VFBI5,KJGGR
GJWYN,70C7Q,25BD0
GJWYN,70C7Q,Y0H3U
6YJBM,QW1MJ,YGY0W
31BAD,O88OH,YIANY
V4O3W,AAE9Q,L3MWC
74XYN,M0MSC,81E9A
74XYN,M0MSC,AKAHK
74XYN,M0MSC,RQHO5
T6YDW,E934N,7WQNJ
0XWSS,POYL5,TMS9G
0XWSS,POYL5,42HRJ
WFI6M,GOIJG,90C5G
DSV00,KCSWS,QZ7S4
DSV00,KCSWS,JPUDL
DSV00,KCSWS,MOGX4
3GXHB,X7QBS,E2JDW
AZJ9T,1F28P,5E7WO
V3QGW,QVG1C,F6CPE
V7XH3,U60HE,QC04K
00JYL,U8PPI,W70LO
MKTEZ,72OFJ,0DHTA
FAXWJ,5AU01,RO1MV
6YJBM,4Q10U,UOEBZ
8120Q,7CQ5M,BROHT
8120Q,7CQ5M,C7K7A
F6J7E,0O0TD,JVZRY
ZN6KL,V6ZZ6,45XO7
CHAIU,0ZI4B,T55AX
KIBGR,H0SVT,DIK2X
S61GW,2LOHA,JWZ04
1N1CN,BJBKR,5YL76
1N1CN,BJBKR,RO1A4
1N1CN,BJBKR,02ZPA
80LXS,9QYB1,J80BA
UJONB,2LOLP,DOYV7
UJONB,2LOLP,J4A6V
UJONB,2LOLP,FBAW8
YGVB3,C7MBP,2Q6YH
8FPQT,U3PDY,04KLY
8FPQT,U3PDY,DM312
1MK7U,B6PGV,GFCHK
1MK7U,B6PGV,VOFW9
DSV00,KFTUT,I4HTF
DSV00,KFTUT,CV9WP
DSV00,KFTUT,PLOW9
BQMU0,FK83Y,I7J4P
34DA5,23TH1,KCPVY
BXCKT,D0LDF,82J7X
3CQPI,JSHAV,S0WX6
3CQPI,JSHAV,L5XYD
JKCG6,XJ5QV,8ZJDS
CCEUY,H6WTE,RMVLV
33QBI,KF51T,J1IWT
P2D9W,NVPOF,A6OUI
76ZGA,QEDZG,WOPWC
VEGI8,IAP6M,UTTBS
E1F12,QALCN,YC5KB
AF94P,Y1N4Q,DRUAY
9XKV3,OMFWO,35F8A
FPKSJ,ZE0JJ,Q3HV0
FPKSJ,ZE0JJ,DH0OZ
FPKSJ,ZE0JJ,VOOU8
DSV00,HS1C0,OHCMC
DSV00,HS1C0,5DVQC
4NBXO,K6RAS,E8US3
4NBXO,K6RAS,70NJ8
4NBXO,K6RAS,PLKZI
STJPU,8TWGW,EP3WY
STJPU,8TWGW,EYGGM
STJPU,8TWGW,2T6R5
X2MYO,Y1G5S,OADLX
X2MYO,Y1G5S,5NL8I
7RR7Z,EWUWV,YTEOM
RH155,ODLD7,IY0J5
3U2HO,KQG7R,KU7A2
3U2HO,KQG7R,YXQHI
80RYL,WSGGM,3OLLQ
T3JRZ,LX3AF,0HUPU
3E6EG,RSY24,WWBJ2
QIHF4,0T5IB,U7RO0
KB3CZ,DS9I1,CJRWG
103IX,IGPMQ,ENENT
103IX,IGPMQ,FLPOQ
E27EG,V65M4,GGMT8
D4ZJJ,NSPJK,IOIFT
GYNJS,EHLJA,R14J1
NPEGC,Q7P4H,HP2NZ
Y4QGH,8ZA5A,4QQ6I
7RVJN,GDEZ0,AGX5N
5IIYT,EDW34,SP8Q7
5IIYT,EDW34,VHRKK
75UQU,6QIYG,ZNV53
B9F3A,EQLC2,RAPP0
B9F3A,EQLC2,D61GY
SK7MK,HM284,EWQI3
SK7MK,HM284,U7K4P
SK7MK,HM284,SD8CO
SK7MK,HM284,KHSBZ
39NDD,OT899,3MDRO
2L86Q,Z6F7S,06UDK
23DVK,CBQ28,DYQK5
UKPH3,MPK4H,H4LAY
L5CR5,B20QD,I0FRT
B64DW,QEL7O,89WFR
1ZB21,JGOQ5,10A36
TTGZ0,LN8RJ,E53J3
0Y5OX,TWV2W,A6D6C
0Y5OX,TWV2W,XUVUU
Z6X8K,7D9VU,3B4AH
W8G39,CVYCV,1DGHO
W8G39,CVYCV,XZBUN
W8G39,CVYCV,L6B9M
W8G39,CVYCV,UB26B
W8G39,CVYCV,XYYQ7
W8G39,CVYCV,9VCM7
PCN8U,J033S,RUWW3
XW63S,BFRGW,ZLL6R
Q7W81,DNV2E,57FII
Q7W81,DNV2E,LIV7J
Q7W81,DNV2E,J6I2B
0P5W0,IQD80,YGUV5
B9F3A,0OHZI,QHVHZ
B9F3A,0OHZI,853FS
EIGF6,2P69X,JP8K9
YHZ34,ZTKXA,AB3E5
6OBS4,9SUAD,ZLT2H
ARGSG,VF787,8RMDL
J02XH,IGWAH,B3R9J
ZICPK,1WVRI,0L000
OFEN9,GFFHU,BVBZO
3HXMS,YUEW3,3YCV1
3HXMS,YUEW3,5EU8U
5WPF8,ONNJV,A0CLB
5WPF8,ONNJV,A9492
BRACZ,8KV74,34NXB
BRACZ,8KV74,RF7RU
ICZWD,XFKZW,J9VCV
6F37X,FKGMA,KEPPD
XRCX9,H0SOH,HBCAN
F7RX6,GNOUT,K3XD8
K6DF8,V1KVO,N1MRB
1ST9R,FHW90,ZZD1C
DJ9Q8,W4P92,IM0MO
3C98L,SB2N7,AG60W
5JXC0,KHV0V,4WE1E
JRNWX,O3WF5,W5LRI
UIMGB,5YZ4Z,3C2FA
1ST9R,L0GYK,80HVJ
1ST9R,L0GYK,5TS0W
RJQBV,6PSEH,RG7TZ
RJQBV,6PSEH,R2X1N
3JNFB,HPV3P,UWNXO
GA372,V5AYU,SL6DT
XDA65,UIEY5,XQ48V
XDA65,UIEY5,UJRSA
ZTMRS,C4SYD,ZQJFE
AWCA1,53QTY,991QM
AWCA1,53QTY,4T649
96DLQ,CFZN3,K66JU
5WPF8,TK6M8,WSFQ7
BL1LV,7WQ5N,J0OI3
3KPKZ,YPOSO,FETPF
ZZUG5,8Q64E,QPFFD
ZZUG5,8Q64E,MNIQ7
S4QAC,AR7AP,3OC1D
CNPV2,IUKBO,UZSEB
T8JDY,X50XY,1CX7H
IMXGC,CC7RI,IF82I
8SJGW,RA3ZV,4NZ7Z
CJUFH,F2QWB,EAA99
QXM28,EYP8Y,8THUV
YNMFG,YUN4I,860YJ
YNMFG,YUN4I,UPB37
YNMFG,YUN4I,71Y56
BXCKT,2LKF2,N5K4R
RH155,1M3YA,NBK1M
Y8JU3,BN3EQ,A847K
Y8JU3,BN3EQ,5MYET
CHAIU,JF08P,TMCY5
8NXJS,8P5VJ,V3Z0N
8NXJS,8P5VJ,1P9AI
0GW2Q,A22XN,FE8JN
C3VBR,MYKIF,Z1T44
SFJ0R,KISC3,W6418
LWBDM,26ZB5,ZPTUJ
LWBDM,26ZB5,K1K4F
LWBDM,26ZB5,C623T
X4DPG,STO4N,KAXBU
PSNKL,CDQGN,0R9CS
6Y9PG,5QPMU,XMVAL
9XKV3,3NBX8,78UC3
MQD30,DVMMW,3HE8E
5GRXX,X7VQ8,IDQ76
CBJVC,BZDBA,R67C0
PETYC,FQEGV,F774E
YUQSE,NON2Z,JJDT0
YUQSE,NON2Z,O1I59
NJ1VR,5SA8F,BHGUD
HMAL6,MFQX0,8M5OV
A0M32,WEMI5,IPGDW
E42JX,8BR99,BPBNT
E42JX,8BR99,W4N34
STJPU,HAIP9,U9IND
A9FZY,ICZMW,WOXHI
04H5M,GDW6J,QJSUC
VDCQO,ONUW8,HB0D6
KYDVM,FLEGE,713HJ
RFPMM,FRNTB,XJDD4
ZMABB,9ONGR,A9PRA
ZMABB,9ONGR,3SWMU
Z1A8R,ZQWCT,Q9OOC
SNZVZ,57BUE,RD6AU
UERUY,S3VCY,S8B2B
J6IND,RNV7U,O67OE
J6IND,RNV7U,NZ5KZ
C0CRZ,VMVW5,MOGX2
5OQ73,6RRN6,Y3VCD
5OQ73,6RRN6,TCCTP
GO7CC,4A1LI,SR5BV
PNTR7,04CKZ,D4CIU
8VJJL,KD4SF,8PJVA
0TWYI,4QIQ7,0UDQO
763SO,EFRO7,BR4CH
0GW2Q,VTGG8,T9NC2
GQ4X5,L9KTX,TT8LB
V4O3W,CMSHK,K0RIM
T7F8L,KB917,K0ZXP
T7F8L,KB917,965SD
5WPF8,TS9PO,22ITE
5WPF8,TS9PO,VAG6T
WQVIQ,QA3WX,XNS69
WQVIQ,QA3WX,ULRF0
WQVIQ,QA3WX,L5ST7
28VDN,J58FW,A59NO
J6W0N,IGJEL,9Q19W
7NH4D,4Q36J,OB9MQ
RFPMM,DGIOW,YR614
QJLGQ,KODAX,H85QI
P9FXA,7YLHT,5QK4B
JBOZ4,ZBDC0,GBTRJ
BBU3I,P0CZN,Z7XC7
BBU3I,P0CZN,2O4HY
FTMB8,1RGF7,MEIWX
KPZII,KYQ8A,QPTZ8
PZNII,8698R,UVWOA
PZNII,8698R,RX2Z4
M46OP,9T96D,5KI1D
DX7SM,JZ2N0,NURV7
DX7SM,JZ2N0,RL5W5
RUQ46,0QPDE,TYL4Y
W8G39,NK8DN,LUDXY
96DLQ,3QF5E,JJQ0X
UP4QM,36Z5K,M6FG0
UP4QM,36Z5K,8SNK3
AR01U,AGE44,Y11EA
DRV2O,1BW82,I3PCB
DRV2O,1BW82,SQYFK
DRV2O,1BW82,ONIXQ
Q4U0S,YEN8D,87D74
Q4U0S,YEN8D,9IEAS
Q4U0S,YEN8D,HYLUJ
55RP5,WENLO,L7MYF
55RP5,WENLO,UQEQP
55RP5,WENLO,6YVUM
RJQBV,OD3A1,DI8DY
OKNGF,CO0Q4,HRNHK
6Y9PG,PE3C8,ZZ0S7
Y5B0M,T7LNV,MDWVN
CZH0H,YZFRT,CP78J
BBU3I,KWELA,1MHYG
BBU3I,KWELA,MP2LO
I8SUU,1W1MW,J77SL
I8SUU,1W1MW,7HUCP
