order_id,total_price,time_placed,pickup_time,customer_id,shopper_id,state,license_plate,store_id,time_fulfilled
98FLW,99.00,2020-08-01 00:39:39,2020-08-01 05:07:20,RIOJ1,BBU3I,MA,562 1NQ,I4R4M,2020-08-01 07:55:38
4PZQA,7.92,2020-08-01 00:55:21,,YWZDX,W5GOG,MN,NEC-7497,FCR45,2020-08-01 08:40:34
ADW5L,9.09,2020-08-01 01:00:48,,V8SLN,2NC86,CA,78-3829F,RW80G,2020-08-01 04:11:42
KOLAS,3.67,2020-08-01 01:26:29,2020-08-01 04:17:56,D91PJ,HW4LH,AL,392 1MT,4SM88,2020-08-01 06:17:08
SK935,6.50,2020-08-01 01:30:56,2020-08-01 02:59:38,KYNVG,8SJGW,TN,S72 8UA,ZV68L,2020-08-01 06:59:24
YGXUS,70.90,2020-08-01 02:22:30,,F2ET7,X8M8Q,CA,865 TVF,WG5N0,2020-08-01 08:29:35
BPU0D,76.80,2020-08-01 02:33:20,2020-08-01 07:06:19,53Q13,W4CSS,CA,COT-0462,G9V7E,2020-08-01 09:09:51
1J3VB,107.74,2020-08-01 02:35:17,2020-08-01 05:12:32,NDCUQ,CS6IM,CA,PB 07097,UYQ5A,2020-08-01 10:28:33
GLNOH,23.32,2020-08-01 03:12:10,2020-08-01 06:18:45,8V9UI,2UAZO,CA,3YHF 68,4AOVR,2020-08-01 12:14:34
8V9D5,39.04,2020-08-01 04:07:15,2020-08-01 06:14:36,E2YXB,QRB3N,CA,3-12596,O5JJ4,2020-08-01 07:51:17
QDY93,98.55,2020-08-01 04:32:42,2020-08-01 06:22:43,K9Z5H,K119F,CA,467J,F0ERJ,2020-08-01 07:42:00
FLC6D,34.14,2020-08-01 05:31:35,2020-08-01 09:44:26,XFWY2,U6JMO,CA,28D N72,SG708,2020-08-01 15:35:59
XSUH0,38.70,2020-08-01 06:24:47,,DBGNW,SPU5K,GA,7-84711N,SCPDY,2020-08-01 10:14:30
DK01X,114.93,2020-08-01 06:33:41,2020-08-01 07:37:50,U5POR,3JYV6,IL,2CC 518,4CZ4G,2020-08-01 10:07:58
KHLDA,18.34,2020-08-01 06:58:29,,VCLAL,SN9WT,CA,007-ZWN,E0HTC,2020-08-01 13:50:14
N92Z9,45.00,2020-08-01 07:10:42,,UGK0A,SIKQI,CA,7PB G33,VHNP8,2020-08-01 10:49:06
GN7AF,7.59,2020-08-01 08:16:42,2020-08-01 09:14:58,0NOQ8,QPU8U,NY,28SB466,3S8EB,2020-08-01 12:41:03
W5BEV,92.28,2020-08-01 08:24:22,2020-08-01 10:41:54,V3ZCW,XBM07,MI,1JA5540,OVSIS,2020-08-01 13:40:16
IYNYQ,15.50,2020-08-01 08:49:18,,OFR4D,3Y9UF,CA,9ZS9689,6BT2B,2020-08-01 17:32:02
SB26A,35.07,2020-08-01 08:54:32,2020-08-01 12:26:58,N09SJ,ZTMRS,MO,67E H14,7NOQY,2020-08-01 15:22:54
AXIZK,21.70,2020-08-01 09:45:22,2020-08-01 13:10:50,EXFCK,0P5W0,MD,FIF-6724,48V79,2020-08-01 14:49:42
NQSAL,7.92,2020-08-01 09:45:24,,5GKA8,PJ84C,CA,220-GCL,BNDY3,2020-08-01 12:05:35
55Y5L,31.50,2020-08-01 10:04:08,,40Z8F,CS6IM,DE,551-UNHF,UYQ5A,2020-08-01 17:40:30
OMCKN,71.49,2020-08-01 10:17:45,2020-08-01 12:21:54,RB96W,1ST9R,MD,B85 7HK,ROL71,2020-08-01 12:56:01
3TM71,19.38,2020-08-01 11:52:50,,U1NT6,D3QCH,CA,N49 5AG,MY9U5,2020-08-01 20:43:14
7SJ6M,24.01,2020-08-01 12:05:49,,0Z4UM,N57J4,NY,701-MSY,2TUXA,2020-08-01 15:50:45
J0LR6,98.64,2020-08-01 12:22:20,2020-08-01 13:06:29,DJHZZ,3E6EG,CA,ZFE 258,CRBII,2020-08-01 16:42:22
JUDO7,7.83,2020-08-01 12:31:31,2020-08-01 16:25:12,4IOJU,Z49EP,CA,9-G4649,KZ3J0,2020-08-01 21:48:10
9YV4L,3.21,2020-08-01 12:32:26,,QBYZ1,KI7S1,CA,CTQ2945,CAX0E,2020-08-01 18:02:50
OSFUL,65.04,2020-08-01 12:36:25,2020-08-01 15:37:26,GO8CI,P4PYR,CA,2-87285,7X8FT,2020-08-01 17:57:25
UXVPY,154.03,2020-08-01 13:51:23,2020-08-01 17:02:36,CEZ02,1GBVY,KS,7095 LZ,CW5P7,2020-08-01 20:08:43
0FMDJ,20.80,2020-08-01 14:02:08,,Z59WW,FZ9NL,CA,CTW-0210,Z4BL7,2020-08-01 18:42:46
C877W,10.52,2020-08-01 14:15:49,,5IIYT,YNMFG,OH,1982 FO,3S8EB,2020-08-01 15:44:40
QGH7S,28.71,2020-08-01 14:32:04,,TGLRH,F3VXL,MD,204O2,0BJDN,2020-08-02 00:00:36
PPFF1,15.68,2020-08-01 14:39:31,2020-08-01 17:37:49,DH6TE,YSKJW,CA,MWF 132,QTB4W,2020-08-01 22:38:12
YFN0N,28.40,2020-08-01 15:37:21,2020-08-01 20:11:32,B1WNM,LW5GF,CA,8CW 403,G9N3Z,2020-08-02 00:21:11
8BDMF,17.80,2020-08-01 15:56:29,,XS3NW,E27EG,CA,FSM-946,CAX0E,2020-08-01 21:32:08
YWZ4D,53.46,2020-08-01 16:44:56,2020-08-01 21:32:45,FB7NN,763SO,HI,NIY 127,VK7PW,2020-08-02 00:47:50
MIRZM,48.40,2020-08-01 16:53:36,,41FOW,DC3E8,CA,6-2148Q,SB5IK,2020-08-02 00:16:23
RTBCC,18.55,2020-08-01 17:17:43,,EE0QV,FABMI,CA,EDQ 800,TBOG4,2020-08-01 22:39:14
Y341C,27.66,2020-08-01 18:30:24,,5QCOC,UOLM7,CA,REM 871,A7FI5,2020-08-02 00:19:37
ONPZW,77.10,2020-08-01 19:11:11,,EP61A,1RBTZ,CA,921 KUQ,78UQA,2020-08-02 03:19:13
HAAW0,27.11,2020-08-01 19:49:46,,E81BQ,UQUWO,HI,2ZI6839,XTT7N,2020-08-02 01:24:44
XKKRO,7.92,2020-08-01 20:19:45,,KCY1P,QEEUO,CA,12KY1,QTB4W,2020-08-02 05:08:16
Q30DM,2.17,2020-08-01 20:35:12,2020-08-02 02:17:32,9YU0Y,80LXS,CA,OGC 921,I77FZ,2020-08-02 02:56:03
N89RF,85.63,2020-08-01 20:51:21,,91H9E,1TMXQ,WY,913-WGS,49TNX,2020-08-02 03:22:00
FGIZO,14.30,2020-08-01 21:07:37,,9L54W,GD17A,CA,2UM18,6Q67U,2020-08-02 02:50:10
IYQUI,52.29,2020-08-01 21:11:30,,VDD78,GS65P,NY,PBQ 530,QDQDS,2020-08-02 05:43:01
7G6S9,4.95,2020-08-01 21:23:55,2020-08-02 00:00:24,00JVG,JWUY2,CA,2VN N59,B6UIN,2020-08-02 05:11:44
AZQME,41.98,2020-08-01 21:54:10,,N8X2A,763SO,NJ,DUJ 018,VK7PW,2020-08-02 04:26:02
ZCL9I,26.50,2020-08-01 22:11:25,,GMDWV,2Y183,CA,6BI 786,6J0JD,2020-08-02 05:03:26
8X4PK,65.32,2020-08-01 22:16:11,2020-08-02 00:23:42,0A09J,23DVK,CA,RPH 247,0OENH,2020-08-02 06:15:15
LACMN,67.30,2020-08-01 22:24:48,,6LWQA,QA55Z,CA,61-72088,FWJY6,2020-08-02 06:28:29
2CGCD,6.81,2020-08-01 22:29:21,2020-08-02 00:01:22,JC89U,GUSJG,CA,8VC4691,JR3IY,2020-08-02 05:26:21
HOF2D,51.39,2020-08-01 23:12:43,2020-08-02 04:03:38,J7FHI,YSOY2,CA,5JYL693,QLAQJ,2020-08-02 07:06:34
S6B2S,16.32,2020-08-01 23:39:36,,ONLS0,EINLV,CO,479 NPI,DV8C3,2020-08-02 03:48:48
6R4A8,3.57,2020-08-01 23:59:36,2020-08-02 01:01:06,JM6G6,OVU9W,CA,MAQ 989,I77FZ,2020-08-02 05:30:26
H5EFE,69.76,2020-08-02 00:29:24,2020-08-02 01:26:13,DIN5C,0TWYI,CA,J90 6YL,JSH16,2020-08-02 02:23:12
BTOHK,10.45,2020-08-02 00:41:38,2020-08-02 06:05:10,920AI,R5Z9M,KY,71O•100,3HM75,2020-08-02 09:48:47
R47RS,30.60,2020-08-02 00:47:51,2020-08-02 05:48:43,RLWUB,1ZRV6,PA,5VT5026,JESAR,2020-08-02 09:21:13
PYFNU,23.67,2020-08-02 01:06:58,2020-08-02 06:03:44,920AI,2UAZO,CA,7RCV010,4AOVR,2020-08-02 06:35:26
DQIWD,320.41,2020-08-02 01:10:40,,5M475,GIIMF,CA,FH1 2128,YSYH8,2020-08-02 05:00:55
7ORII,11.22,2020-08-02 01:20:11,,4OHC5,GU88F,ME,071 WPY,HXUP6,2020-08-02 06:18:10
VJDRP,13.74,2020-08-02 02:50:27,2020-08-02 03:47:52,T8C8Z,VT1F1,AZ,SWS 067,S4YOY,2020-08-02 04:27:14
0NATA,31.26,2020-08-02 03:54:06,,0CKPE,ZM96J,GA,HGZ P65,FNET8,2020-08-02 08:50:29
TY82G,45.72,2020-08-02 03:54:52,,48KT2,83541,CA,578FNH,M8P84,2020-08-02 09:37:39
TVPIW,21.36,2020-08-02 03:55:37,,0IQPW,EVM16,CA,893 0394,IUCKM,2020-08-02 07:50:09
MHPLC,11.55,2020-08-02 04:19:44,2020-08-02 09:33:13,MTDSY,ZMABB,CA,281517,AMT4C,2020-08-02 12:41:49
ROWKK,11.72,2020-08-02 04:46:57,,HOX28,SVT7J,CA,811-JBB,IY0P9,2020-08-02 16:26:51
90AXF,16.36,2020-08-02 05:33:17,2020-08-02 08:14:43,SZCYH,OOHUA,VA,4-B4244,0K71G,2020-08-02 12:53:33
248PG,3.57,2020-08-02 06:27:28,,L378W,A81MX,CA,BLE4927,JESAR,2020-08-02 16:13:15
KVJVU,11.10,2020-08-02 06:57:48,,KE3O8,V7XH3,MS,671-OYC,WEUEN,2020-08-02 08:21:20
77CX3,12.96,2020-08-02 07:06:28,,YMR2T,E42JX,CA,9DE 983,1RMXY,2020-08-02 16:49:04
D65OP,19.71,2020-08-02 07:10:44,,CBRWO,HW4LH,MN,115926,BWJC0,2020-08-02 16:45:58
1MG6K,36.99,2020-08-02 07:13:19,2020-08-02 12:25:23,BUIDR,2NC86,CA,1-J2031,RW80G,2020-08-02 12:53:37
4B7VJ,16.46,2020-08-02 07:13:44,,UZR2N,6DZ19,GA,025-UFH,JR3IY,2020-08-02 09:29:22
1VGTS,29.40,2020-08-02 07:48:31,2020-08-02 08:24:15,BBU3I,W4CSS,CA,02G 5769,G9V7E,2020-08-02 11:03:28
LLOUH,126.35,2020-08-02 07:57:57,2020-08-02 11:15:41,CHYB2,FQRAJ,RI,8HS 107,LHSWE,2020-08-02 15:19:45
WMOKI,4.95,2020-08-02 08:21:48,2020-08-02 10:29:47,QO7OB,WJAE9,CA,1KS2103,F5LEJ,2020-08-02 16:08:53
4TGAA,4.68,2020-08-02 08:50:35,2020-08-02 13:42:29,YI7I5,TTGHF,IA,MA 1991,N4JNH,2020-08-02 14:48:45
DG7AH,13.12,2020-08-02 09:10:20,,2BZLP,AIX97,OH,0SS2135,OO0E6,2020-08-02 20:36:37
EBDI7,8.61,2020-08-02 09:16:47,,CUCQF,W3LVC,AK,YZJ 550,R0QWL,2020-08-02 12:58:38
0WQ45,98.16,2020-08-02 10:03:45,2020-08-02 12:21:03,0W51W,MGXF5,CA,4-B9278,7PSYZ,2020-08-02 14:22:39
M51WP,100.89,2020-08-02 10:26:59,,B3EMI,O17EK,CA,6-48293I,C7KJY,2020-08-02 15:22:43
W56PE,27.65,2020-08-02 10:28:32,2020-08-02 11:10:10,TWW9T,K85P4,CA,0V EI053,CUBUY,2020-08-02 16:26:38
JBOJX,8.91,2020-08-02 10:36:36,2020-08-02 13:11:25,1QIY2,WFI6M,CA,DUP P32,ES4MT,2020-08-02 18:15:47
W2EOF,7.20,2020-08-02 10:40:44,,0C0FH,P2D9W,VT,1R771,VDV4X,2020-08-02 14:31:27
0NPL5,5.94,2020-08-02 10:41:04,2020-08-02 14:14:07,7G30P,S7FBO,SD,94-E537,596YT,2020-08-02 15:45:52
6RGUN,23.70,2020-08-02 10:51:19,,S6T7S,PR0B4,CA,1175 RJ,M8P84,2020-08-02 17:41:35
S4O20,4.95,2020-08-02 11:11:16,,GUK5T,Z0D2C,CA,29B•304,9Y122,2020-08-02 18:43:27
DN208,51.28,2020-08-02 11:15:24,2020-08-02 16:58:41,BCVL1,RNZHO,CA,XGN 631,QTB4W,2020-08-02 20:27:44
VFBI5,33.12,2020-08-02 11:44:48,2020-08-02 14:33:07,87BD5,OBK9B,CA,46PJ6,NYD1F,2020-08-02 19:17:17
70C7Q,33.81,2020-08-02 11:49:15,2020-08-02 16:13:18,C7IWN,GJWYN,KY,700 1LR,0HKZ3,2020-08-02 17:38:16
QW1MJ,61.00,2020-08-02 12:32:27,,7AWU1,6YJBM,CA,6-2148Q,G6TQY,2020-08-02 19:20:00
O88OH,56.25,2020-08-02 12:44:01,2020-08-02 15:56:08,ME575,31BAD,MN,LNF 546,B5XT7,2020-08-02 20:25:04
AAE9Q,45.99,2020-08-02 13:01:31,,VXP1R,V4O3W,IN,PV5 I1W,IJA9S,2020-08-02 14:02:18
M0MSC,49.41,2020-08-02 13:02:49,,GTMVH,74XYN,CA,723499,0HKZ3,2020-08-02 20:29:49
E934N,2.76,2020-08-02 13:14:27,,HTZ2V,T6YDW,CA,390QTS,NBO2D,2020-08-02 19:31:07
POYL5,69.15,2020-08-02 13:26:07,,3IAOM,0XWSS,OR,AOB 174,FCR45,2020-08-02 18:26:23
GOIJG,54.00,2020-08-02 13:41:16,,SXHDU,WFI6M,CA,GDZ 636,ES4MT,2020-08-02 19:17:31
KCSWS,106.45,2020-08-02 13:43:50,,IFH1O,DSV00,CA,PTR-654,KCNOQ,2020-08-02 19:51:03
X7QBS,67.90,2020-08-02 14:44:34,2020-08-02 19:06:01,DMR7G,3GXHB,CA,807-UEA,7ZMG0,2020-08-02 20:51:42
1F28P,34.92,2020-08-02 15:51:18,2020-08-02 18:33:23,UTNC3,AZJ9T,ID,72-3247B,S6WJO,2020-08-02 21:50:07
QVG1C,51.84,2020-08-02 16:37:09,2020-08-02 18:52:12,W13UJ,V3QGW,CA,4L 49677,ZV68L,2020-08-02 19:34:39
U60HE,49.14,2020-08-02 17:28:00,2020-08-02 18:54:24,R6M1Q,V7XH3,CA,4WMV648,3PQ8F,2020-08-03 00:02:11
U8PPI,280.32,2020-08-02 17:43:14,2020-08-02 20:38:26,6PI7K,00JYL,DC,LVP 111,CF4HY,2020-08-03 00:27:11
72OFJ,180.00,2020-08-02 17:58:39,,TCV0X,MKTEZ,DE,56V Y44,XRVL3,2020-08-02 23:16:01
5AU01,84.33,2020-08-02 18:00:16,,Z20RE,FAXWJ,IA,LXP 027,AGFF1,2020-08-03 04:48:16
4Q10U,71.30,2020-08-02 18:35:48,,IY5WA,6YJBM,LA,LWR 197,R0QWL,2020-08-02 23:35:20
7CQ5M,315.54,2020-08-02 19:20:04,2020-08-02 20:06:54,4MJHN,8120Q,CA,L51 7OL,VRGID,2020-08-03 00:49:55
0O0TD,6.88,2020-08-02 19:44:02,2020-08-03 00:10:23,KJCO8,F6J7E,CA,MPN-259,J6HSY,2020-08-03 02:25:10
V6ZZ6,32.70,2020-08-02 20:43:28,,VMSXU,ZN6KL,CA,571RV,Z4BL7,2020-08-03 06:05:50
0ZI4B,25.20,2020-08-02 20:51:21,,9SML8,CHAIU,CA,X16-GDO,J30MG,2020-08-03 01:21:56
H0SVT,3.54,2020-08-02 20:51:46,,6M4DC,KIBGR,CA,EO 51400,IDRWE,2020-08-02 23:08:43
2LOHA,27.93,2020-08-02 21:02:22,2020-08-03 00:37:50,CFRC5,S61GW,CA,655 ONK,O8P7C,2020-08-03 00:49:55
BJBKR,210.97,2020-08-02 21:05:09,2020-08-03 01:40:10,888IW,1N1CN,CA,JFP-369,RZFLW,2020-08-03 03:56:53
9QYB1,35.52,2020-08-02 21:12:02,2020-08-02 21:45:31,LBQP3,80LXS,CA,1Z A7627,I77FZ,2020-08-02 23:31:28
2LOLP,134.13,2020-08-02 21:25:10,,017IR,UJONB,CA,6QG D57,792C7,2020-08-02 22:45:46
C7MBP,6.93,2020-08-02 21:39:28,2020-08-03 00:04:10,QM4CN,YGVB3,CA,7D 89460,54BW4,2020-08-03 03:23:48
U3PDY,398.16,2020-08-02 21:41:08,2020-08-03 02:50:28,T3XB1,8FPQT,CA,273 OFE,H99VD,2020-08-03 07:13:19
B6PGV,100.75,2020-08-02 21:44:48,2020-08-03 02:39:25,JT5IB,1MK7U,MS,BYW 226,ZRSN5,2020-08-03 04:31:29
KFTUT,61.32,2020-08-02 22:22:16,2020-08-03 03:13:04,FZTJF,DSV00,CA,B44 5RM,13BNE,2020-08-03 04:53:10
FK83Y,5.48,2020-08-02 22:59:28,,TV2IQ,BQMU0,MA,0VQ33,8YOR0,2020-08-03 02:55:51
23TH1,21.44,2020-08-02 23:10:45,,XTW5D,34DA5,CA,18B Y59,OSKEM,2020-08-03 04:44:29
D0LDF,20.52,2020-08-02 23:24:05,,8ZW1G,BXCKT,MT,4W NV772,FNET8,2020-08-03 01:51:34
JSHAV,65.44,2020-08-02 23:33:37,,6491X,3CQPI,CA,74F 4966,P4RIP,2020-08-03 03:46:38
XJ5QV,146.79,2020-08-02 23:45:09,2020-08-03 05:20:31,CNIL3,JKCG6,CA,IPE-305,O7HYF,2020-08-03 05:28:50
H6WTE,162.80,2020-08-02 23:46:25,2020-08-02 23:55:35,YI8GI,CCEUY,CA,067 0GV,3PQ8F,2020-08-03 00:22:25
KF51T,108.30,2020-08-02 23:55:24,2020-08-03 04:07:39,V4DEN,33QBI,NH,DO0 8963,H39E9,2020-08-03 08:35:27
NVPOF,49.23,2020-08-03 00:12:03,2020-08-03 05:12:26,RVYIF,P2D9W,UT,ZTA 862,VDV4X,2020-08-03 08:45:03
QEDZG,12.70,2020-08-03 00:38:28,2020-08-03 04:02:02,4SNFG,76ZGA,CA,ACJ-8277,SV681,2020-08-03 08:01:37
IAP6M,20.86,2020-08-03 00:39:42,,FXHOX,VEGI8,CA,110-YHC,0K71G,2020-08-03 05:32:14
QALCN,13.37,2020-08-03 01:38:37,2020-08-03 07:33:36,B1ZPP,E1F12,CA,7S M1423,HWXUV,2020-08-03 12:29:59
Y1N4Q,28.50,2020-08-03 02:10:41,,564CD,AF94P,CA,119 AJ7,I4R4M,2020-08-03 09:07:02
OMFWO,44.70,2020-08-03 02:25:16,2020-08-03 03:03:02,81SL1,9XKV3,IA,1AN 221,BKIUG,2020-08-03 04:05:32
ZE0JJ,74.13,2020-08-03 02:27:29,2020-08-03 03:13:36,HSSKD,FPKSJ,CA,121RX,XV82A,2020-08-03 07:31:09
HS1C0,50.02,2020-08-03 02:32:53,2020-08-03 08:17:35,3IH73,DSV00,CA,84E 883,KCNOQ,2020-08-03 13:54:14
K6RAS,57.84,2020-08-03 02:33:58,,E4TYP,4NBXO,CA,930SPC,I5OZH,2020-08-03 13:48:42
8TWGW,91.35,2020-08-03 02:59:06,2020-08-03 03:39:49,GYNJS,STJPU,CA,IJC-634,WG5N0,2020-08-03 06:48:50
Y1G5S,57.26,2020-08-03 03:07:54,2020-08-03 05:16:48,L9X7F,X2MYO,CA,HLO 579,ZQ79W,2020-08-03 10:32:49
EWUWV,10.48,2020-08-03 03:08:40,,PE6UJ,7RR7Z,CA,998 HBE,2TM62,2020-08-03 08:12:47
ODLD7,74.10,2020-08-03 04:07:35,2020-08-03 08:32:26,VAVGS,RH155,CA,560 EYZ,KYN21,2020-08-03 09:04:59
KQG7R,63.20,2020-08-03 04:08:39,,RSR66,3U2HO,SC,59AC9,1U31K,2020-08-03 12:15:54
WSGGM,1.38,2020-08-03 04:12:36,2020-08-03 06:31:23,SYJWV,80RYL,CO,320 1AD,AR4Q8,2020-08-03 10:13:00
LX3AF,15.22,2020-08-03 04:25:19,2020-08-03 08:23:28,6YGC3,T3JRZ,RI,810 PI8,NT8S6,2020-08-03 12:49:10
RSY24,32.46,2020-08-03 04:52:52,2020-08-03 06:10:19,4K0EA,3E6EG,CA,734 QYW,CRBII,2020-08-03 10:03:08
0T5IB,9.81,2020-08-03 05:20:10,2020-08-03 07:38:15,9CS1N,QIHF4,CA,527-LZX,KZ3J0,2020-08-03 09:14:43
DS9I1,81.04,2020-08-03 06:03:47,2020-08-03 11:59:51,RWGSX,KB3CZ,MS,QU 0084,IY7DV,2020-08-03 15:23:25
IGPMQ,41.05,2020-08-03 06:32:20,,PHALU,103IX,FL,29-64677,ZNOFW,2020-08-03 12:28:48
V65M4,10.00,2020-08-03 07:02:40,,O7AB6,E27EG,CA,4CU19,CAX0E,2020-08-03 12:12:09
NSPJK,11.88,2020-08-03 07:15:54,2020-08-03 07:18:08,GQV4G,D4ZJJ,CT,NCV-5052,I5OZH,2020-08-03 10:49:23
EHLJA,19.38,2020-08-03 07:18:19,2020-08-03 10:11:46,5GRXX,GYNJS,WI,16OO4,FPQNI,2020-08-03 11:52:13
Q7P4H,20.00,2020-08-03 08:53:51,2020-08-03 10:38:29,L0DFQ,NPEGC,CA,TL2 2067,PMAOO,2020-08-03 13:58:41
8ZA5A,183.78,2020-08-03 09:14:25,2020-08-03 11:03:05,PQY7J,Y4QGH,OH,431618,CF4HY,2020-08-03 11:12:46
GDEZ0,55.17,2020-08-03 09:17:18,2020-08-03 14:52:39,PTBJI,7RVJN,CA,MKK2719,ZLYE6,2020-08-03 17:45:11
EDW34,21.42,2020-08-03 09:28:23,,PSS4H,5IIYT,CA,2-S0673,E5SJO,2020-08-03 15:27:14
6QIYG,3.23,2020-08-03 09:59:50,,VPRN0,75UQU,ME,LVN 917,B6UIN,2020-08-03 20:44:26
EQLC2,24.23,2020-08-03 10:04:50,2020-08-03 14:27:38,5FJH3,B9F3A,CA,LUE 327,9Y122,2020-08-03 19:46:38
HM284,156.68,2020-08-03 11:32:09,2020-08-03 16:15:05,1TBWL,SK7MK,CA,X58 6NY,27I5T,2020-08-03 21:52:08
OT899,59.04,2020-08-03 11:37:55,2020-08-03 12:38:40,S8S8W,39NDD,VT,C90-HPE,GBNTS,2020-08-03 17:02:43
Z6F7S,45.12,2020-08-03 12:28:59,,OXGSR,2L86Q,CA,4O954,YEG9C,2020-08-03 17:01:44
CBQ28,48.42,2020-08-03 12:38:16,2020-08-03 16:42:20,JPDG3,23DVK,MD,1AQ 864,0OENH,2020-08-03 19:45:19
MPK4H,124.60,2020-08-03 12:46:41,,Z1A8R,UKPH3,MI,HVN 166,I22U5,2020-08-03 18:20:19
B20QD,46.50,2020-08-03 14:13:43,,0MQFH,L5CR5,MS,126 NAT,596YT,2020-08-03 23:12:59
QEL7O,4.95,2020-08-03 14:31:00,2020-08-03 18:42:14,BYCXN,B64DW,CA,QZA5454,BOMU1,2020-08-04 00:08:26
JGOQ5,8.68,2020-08-03 14:44:34,,S4AEY,1ZB21,CA,ACU5960,K9E1M,2020-08-04 00:47:11
LN8RJ,68.75,2020-08-03 14:46:03,2020-08-03 17:07:57,HZ7V1,TTGZ0,CA,962057,CHPGE,2020-08-03 19:59:13
TWV2W,124.02,2020-08-03 14:56:07,2020-08-03 20:43:32,ED0SR,0Y5OX,MD,892-YHZ,7N4UM,2020-08-03 21:03:00
7D9VU,65.75,2020-08-03 15:07:51,,HPAQ6,Z6X8K,CA,43-7930R,A4BUV,2020-08-03 17:48:28
CVYCV,178.52,2020-08-03 15:09:47,,NYWLT,W8G39,CA,SAE-546,G29KT,2020-08-03 22:39:26
J033S,29.05,2020-08-03 16:21:32,,DQXGI,PCN8U,CA,5WS L05,93WBS,2020-08-04 00:30:56
BFRGW,4.81,2020-08-03 16:26:24,,92XBK,XW63S,NY,182 JWU,SEAXT,2020-08-03 23:04:52
DNV2E,241.49,2020-08-03 17:44:20,2020-08-03 19:33:51,C6RPG,Q7W81,CA,1NTF661,3T1TP,2020-08-03 23:57:47
IQD80,110.81,2020-08-03 17:53:37,,NWX1G,0P5W0,CA,1VZ U81,48V79,2020-08-03 22:52:25
0OHZI,40.79,2020-08-03 18:05:49,2020-08-03 18:50:51,JKCG6,B9F3A,CT,146-270,LHSWE,2020-08-03 20:19:29
2P69X,40.56,2020-08-03 18:06:16,2020-08-03 22:09:32,85ZAN,EIGF6,CA,033 XN4,I374Z,2020-08-03 22:24:37
ZTKXA,2.97,2020-08-03 18:26:47,2020-08-03 22:07:17,CSZGS,YHZ34,CA,65-UE96,P4TYX,2020-08-04 02:46:51
9SUAD,4.30,2020-08-03 18:38:16,2020-08-03 23:08:03,O2UKX,6OBS4,CA,5XS 273,BSBIA,2020-08-04 01:42:15
VF787,6.84,2020-08-03 19:02:14,2020-08-04 00:30:08,FSSXT,ARGSG,RI,072-PLJ,GVFVV,2020-08-04 02:17:26
IGWAH,3.96,2020-08-03 19:43:24,2020-08-03 20:27:53,FCPXJ,J02XH,CA,5-E5006,54BW4,2020-08-03 22:41:56
1WVRI,12.98,2020-08-03 19:47:36,,7MVX1,ZICPK,CA,6-66145P,AV8VG,2020-08-03 23:37:25
GFFHU,46.08,2020-08-03 19:59:18,,0QGPJ,OFEN9,CA,07P Y05,48V79,2020-08-04 02:08:17
YUEW3,194.70,2020-08-03 20:06:29,,A0AV5,3HXMS,CA,OAS-9940,70GOX,2020-08-04 03:41:47
ONNJV,48.56,2020-08-03 20:13:03,,D0WYD,5WPF8,CA,3IGJ027,6DT5L,2020-08-04 04:45:46
8KV74,195.80,2020-08-03 20:42:20,,FB7NN,BRACZ,HI,NIY 127,6I2R7,2020-08-04 05:14:29
XFKZW,153.37,2020-08-03 21:14:41,2020-08-04 00:54:49,KI00O,ICZWD,CA,IOV 4136,70GOX,2020-08-04 02:36:26
FKGMA,17.45,2020-08-03 22:09:45,2020-08-04 00:31:01,8AVVS,6F37X,SC,59AC9,T9O52,2020-08-04 04:36:33
H0SOH,6.93,2020-08-03 22:20:04,2020-08-03 22:42:10,2QZJE,XRCX9,CA,58J PV8,16G9G,2020-08-04 04:11:03
GNOUT,23.20,2020-08-03 22:38:11,,PDKZD,F7RX6,CA,9-K8872,V37LR,2020-08-04 02:41:18
V1KVO,4.58,2020-08-03 22:52:50,,7KGB4,K6DF8,CA,9D511,ARS5U,2020-08-04 05:45:19
FHW90,29.04,2020-08-03 23:30:23,2020-08-04 04:24:17,BJTJJ,1ST9R,DE,597-AYR,ROL71,2020-08-04 04:52:05
W4P92,11.14,2020-08-03 23:33:02,2020-08-04 04:27:50,65QTR,DJ9Q8,CA,90GR0,EHN88,2020-08-04 08:15:05
SB2N7,2.40,2020-08-04 00:03:34,2020-08-04 05:37:55,PE5K0,3C98L,CA,5-4357S,ZU9IP,2020-08-04 08:07:15
KHV0V,26.48,2020-08-04 00:16:30,2020-08-04 04:22:31,OFTY7,5JXC0,PA,100 UAM,XUMD8,2020-08-04 08:37:13
O3WF5,8.91,2020-08-04 00:16:43,2020-08-04 00:28:37,5MDZ2,JRNWX,CA,601-TNR,X3WXV,2020-08-04 00:31:43
5YZ4Z,4.62,2020-08-04 00:25:36,2020-08-04 01:39:21,KP2RE,UIMGB,DE,HVY-7205,U4IQO,2020-08-04 05:44:27
L0GYK,30.90,2020-08-04 00:51:34,2020-08-04 02:35:23,V57YX,1ST9R,CA,040 BGR,ROL71,2020-08-04 05:40:02
6PSEH,36.33,2020-08-04 01:17:20,,E9PIQ,RJQBV,CA,ZER 323,P6OR7,2020-08-04 02:27:28
HPV3P,27.80,2020-08-04 01:32:13,,83609,3JNFB,CA,411 YPO,UKKYH,2020-08-04 06:27:36
