customer_id,order_id,total_price,time_placed
5506R,DLW8A,17.22,2020-06-06 10:35:51
3UYX3,307FC,68.94,2020-06-06 11:40:23
JRNWX,KRFMN,20.96,2020-06-06 11:49:35
FJQB7,ZU8RQ,57.99,2020-06-06 12:46:02
Z5LKI,GPBB2,95.39,2020-06-06 12:50:35
62KTZ,FXEUN,3.84,2020-06-06 13:03:15
564CD,YUP60,89.95,2020-06-06 13:56:50
1I35T,WPQAT,17.95,2020-06-06 14:22:08
EIH2J,23C0M,8.30,2020-06-06 15:12:24
T85X9,H5IYI,60.30,2020-06-06 15:22:19
RRFDJ,08LOQ,61.23,2020-06-06 18:08:11
URI2Q,5OSQH,16.68,2020-06-06 18:20:30
KNBNP,LPAZA,5.94,2020-06-06 18:29:23
BG3XC,75Y74,17.76,2020-06-06 18:34:11
IAXXE,T74DE,7.92,2020-06-06 19:10:01
SW86Z,Z3YSK,49.20,2020-06-06 19:48:08
27PAW,KAHRF,6.93,2020-06-06 20:54:07
N9PVI,1XHKC,93.96,2020-06-06 21:03:39
648Y1,VOYRS,71.10,2020-06-06 21:21:37
IQ5EE,Z4XV1,88.08,2020-06-06 21:31:08
1QDY7,T0F1F,14.20,2020-06-06 21:31:14
FM7UX,WAZBQ,0.99,2020-06-06 21:38:52
CE2KX,EOVJO,29.84,2020-06-06 21:41:44
5IVMH,T5CJK,2.53,2020-06-06 22:26:25
OIZD9,9ZNMW,11.16,2020-06-06 22:28:45
B1OU4,V6IO6,63.90,2020-06-06 23:33:58
TXXUU,GU6S3,50.72,2020-06-06 23:45:23
JTOB7,KQMKO,21.70,2020-06-06 23:49:37
GHMOP,T5AHR,17.38,2020-06-07 00:47:34
06DA2,ADT4R,6.14,2020-06-07 01:47:46
7WH7M,N88Q0,7.55,2020-06-07 02:25:33
1E6Q8,31W16,6.93,2020-06-07 02:27:52
UM1CD,IHL6O,12.80,2020-06-07 02:33:26
3KHUL,BD0KT,37.28,2020-06-07 02:52:14
2MCKK,OR1WU,63.00,2020-06-07 02:56:06
W3R67,V62BM,11.64,2020-06-07 03:16:25
MH6XI,X388M,13.58,2020-06-07 03:28:47
VWX7F,OSFWD,3.96,2020-06-07 03:36:00
A91V1,S3XZ0,112.95,2020-06-07 05:02:44
8AVVS,0VC5I,62.44,2020-06-07 05:17:03
BQY6L,1KKWT,22.08,2020-06-07 05:24:33
ANAHM,G0LF6,14.34,2020-06-07 05:25:18
OY30Q,EJG6T,36.82,2020-06-07 05:46:36
6XCXS,AOWNK,11.25,2020-06-07 06:37:47
HDSGS,PVU21,5.26,2020-06-07 06:44:57
LND96,EU9EM,7.92,2020-06-07 06:53:05
16EMA,XO90T,36.27,2020-06-07 07:19:32
G3QMM,10KZM,38.99,2020-06-07 08:12:56
MWI7Q,RZHHY,80.55,2020-06-07 09:39:03
23DVK,SVHKY,55.20,2020-06-07 10:54:48
EOIN9,CWZ7I,3.02,2020-06-07 10:57:00
ED86E,EDMRB,177.95,2020-06-07 11:36:45
3Y83L,Z4R8L,23.10,2020-06-07 11:50:17
RXMW8,16XMM,6.30,2020-06-07 11:58:14
GUSJG,7P5FB,35.84,2020-06-07 12:11:44
TDOT2,XY8OV,35.80,2020-06-07 13:00:12
B9QER,8AD8K,6.84,2020-06-07 13:12:49
9G9AB,9ISON,22.50,2020-06-07 13:55:37
KXPC6,BJ63K,154.89,2020-06-07 13:57:42
C191S,JP8D9,174.46,2020-06-07 14:04:02
GQA26,BT95W,123.87,2020-06-07 14:12:58
75CLD,U8Y5U,5.36,2020-06-07 14:44:16
1PUAD,8K05J,158.14,2020-06-07 14:47:42
S39US,Y5Z5L,4.95,2020-06-07 14:50:40
4QZLM,P98M7,22.68,2020-06-07 15:20:56
9TPRV,XCGHK,5.98,2020-06-07 15:44:18
JPB85,YM88Q,1.84,2020-06-07 15:47:33
XW6IW,C9UNJ,107.39,2020-06-07 15:52:07
AUYK2,4XEVD,59.51,2020-06-07 16:04:00
S0C1U,J3I18,11.56,2020-06-07 16:28:27
AISUN,S74N9,69.76,2020-06-07 16:33:45
ZQR2O,NXKRL,149.19,2020-06-07 16:51:50
0EF7R,JUMYC,46.61,2020-06-07 16:57:10
NPBV8,2KMC2,112.96,2020-06-07 17:40:14
ZSSAW,SX4IV,42.08,2020-06-07 18:07:00
QBYZ1,S5DI7,9.14,2020-06-07 18:07:56
KCKHH,8SFRI,51.40,2020-06-07 18:26:45
JKJ3U,Q28BZ,21.20,2020-06-07 19:11:28
73JIK,LI2S1,5.57,2020-06-07 19:49:23
IPJE4,N398T,5.94,2020-06-07 20:06:57
XGTMQ,33HA0,96.80,2020-06-07 20:23:13
25XGP,4UJXB,59.40,2020-06-07 21:04:13
8PIDX,CVL39,36.30,2020-06-07 21:08:57
VMSXU,Q2B9K,10.35,2020-06-07 21:55:13
E5J5A,Z3NS0,31.32,2020-06-07 22:27:21
KWVWH,59DRN,26.20,2020-06-07 22:53:46
4U1YY,BPSGX,6.93,2020-06-07 22:56:08
EU9PG,LCG76,27.72,2020-06-07 23:08:05
56JZZ,YKMSQ,1.98,2020-06-07 23:12:59
7487Z,1G6KT,30.17,2020-06-07 23:30:12
U7BF3,YBLMH,24.93,2020-06-08 00:06:54
IY9G9,DTUC9,28.24,2020-06-08 00:09:00
00TSX,I5MC6,136.97,2020-06-08 00:09:31
8JZW4,ZTQLP,16.75,2020-06-08 00:38:40
P3JMP,1UIW7,51.24,2020-06-08 01:07:43
GF6F8,X0SS4,31.50,2020-06-08 03:14:55
5OQ73,GY3EI,11.84,2020-06-08 03:16:59
TZJTD,4CCRI,51.57,2020-06-08 03:20:55
6QQ17,8RADX,27.34,2020-06-08 03:31:52
AZ0DQ,9GUA7,13.41,2020-06-08 03:35:36
2C3OT,89CHT,100.05,2020-06-08 03:43:46
BVNDW,GX41G,3.14,2020-06-08 03:59:15
JBOZ4,JP3C5,85.92,2020-06-08 04:43:43
6MQIZ,5RYCC,28.32,2020-06-08 04:52:52
370YT,NLYNX,29.87,2020-06-08 05:06:55
YQ9UC,E18IX,61.30,2020-06-08 05:34:48
0ORDD,Y9AEY,75.69,2020-06-08 05:42:13
N80A2,Z0E63,67.80,2020-06-08 06:27:23
RUBIO,5E8LF,18.66,2020-06-08 06:39:54
KKB92,W5MJR,113.75,2020-06-08 06:44:26
D1986,Q8BY2,2.97,2020-06-08 06:50:45
CFRC5,PZBRZ,88.20,2020-06-08 07:23:32
402EP,ESFZZ,62.82,2020-06-08 07:40:26
E4Y0A,ZYMDV,12.96,2020-06-08 07:58:49
2BVFH,OHXGE,196.65,2020-06-08 08:41:21
6XCXS,HQACT,44.55,2020-06-08 08:57:02
IQ5EE,TSENP,85.07,2020-06-08 09:03:32
HW0BX,XCZ6R,8.91,2020-06-08 09:04:12
26AHJ,EWTJE,10.80,2020-06-08 09:29:43
GTMVH,2PWD6,54.66,2020-06-08 10:25:08
0XLAS,0R29E,198.42,2020-06-08 10:39:21
Q1W4Q,K7USB,7.35,2020-06-08 11:08:44
QULO0,J4OG1,122.37,2020-06-08 12:03:08
LBE3H,IHP49,286.52,2020-06-08 12:18:20
B64DW,YUZN7,143.57,2020-06-08 12:29:15
MHXU7,Q90B8,49.23,2020-06-08 12:40:39
TQ4BF,DH2FD,33.24,2020-06-08 13:27:13
IFEUN,GOZ4D,159.44,2020-06-08 13:28:41
QKJZ6,MC57S,6.46,2020-06-08 14:18:05
V3EW9,IBYMP,128.30,2020-06-08 14:41:34
PSWKU,P3DH3,29.66,2020-06-08 14:43:41
RQ6FT,MUB3Q,23.20,2020-06-08 14:56:58
FPEXT,HQ6ER,1.98,2020-06-08 15:13:41
1RBTZ,TPILL,74.16,2020-06-08 15:31:08
SV7LM,LOJW4,61.74,2020-06-08 17:31:06
49WB9,M6T5X,51.75,2020-06-08 17:37:34
QKJZ6,7CYX0,169.18,2020-06-08 18:08:58
81SL1,D6ETW,12.32,2020-06-08 18:11:18
HLOA5,RQYRP,88.31,2020-06-08 18:24:25
7VMFA,TDZ0L,70.86,2020-06-08 18:26:11
VK3RS,SZXHO,15.15,2020-06-08 19:19:29
Q3G0X,EXVUI,100.50,2020-06-08 19:26:52
F5FCP,XXHGW,114.56,2020-06-08 19:51:30
WJ0IX,BMMID,100.32,2020-06-08 20:34:03
LX0ZO,EL2HE,31.76,2020-06-08 20:37:33
3TGP4,ZK2BK,112.34,2020-06-08 22:04:21
EQH3C,6YUR7,322.70,2020-06-08 22:09:40
SYUDX,QMN46,9.90,2020-06-08 22:16:45
CVTAH,U2Q0B,152.40,2020-06-08 23:04:17
BVNDW,GYIC4,326.04,2020-06-08 23:15:21
480OC,C7Y4F,14.49,2020-06-08 23:33:29
RSU9A,BRO1T,5.52,2020-06-08 23:50:19
VC9LC,PG3L3,16.71,2020-06-09 00:56:13
4CD2W,4K0CP,4.60,2020-06-09 01:26:27
ZB1G7,GJZ51,15.20,2020-06-09 01:54:58
5XKEO,8JCN9,28.42,2020-06-09 01:58:11
57IXD,1J1SK,4.95,2020-06-09 02:29:44
3PB90,5IZ2R,168.30,2020-06-09 02:42:38
KYHPH,7W38G,43.32,2020-06-09 02:58:35
JC6HH,MFKD7,1.23,2020-06-09 03:13:30
RGB9R,YBTVY,35.80,2020-06-09 04:00:27
993FC,QZU48,4.91,2020-06-09 04:27:33
LKAQP,R8UGV,39.06,2020-06-09 05:20:41
V35TG,KB2U4,6.15,2020-06-09 05:30:43
1Y526,11FQ7,63.50,2020-06-09 05:58:06
N1BF2,OD6B1,28.48,2020-06-09 06:17:59
QJSQJ,XR7PM,9.90,2020-06-09 06:19:43
4USTZ,J5197,60.10,2020-06-09 06:58:54
4OAFQ,ZCZV8,69.64,2020-06-09 07:30:59
EIHL9,JIL4C,17.84,2020-06-09 08:51:06
FNU50,OUQN2,89.20,2020-06-09 09:26:45
WDHQ0,TRM9H,58.82,2020-06-09 09:46:09
C1E0K,KKO6W,50.76,2020-06-09 10:03:37
QO7OB,QKLW9,3.77,2020-06-09 10:39:02
AUK2M,AITS1,20.34,2020-06-09 12:59:26
E1UYT,BF48Q,18.28,2020-06-09 13:32:48
GZ9ZP,2TXUG,8.52,2020-06-09 13:46:59
RF9LE,5MHMF,77.28,2020-06-09 14:42:16
M4E2V,1XX29,4.45,2020-06-09 14:56:12
2KFTE,R38O5,26.28,2020-06-09 16:04:06
77DVH,7UQPB,36.72,2020-06-09 16:24:23
WI3Z8,R82MR,22.88,2020-06-09 17:16:23
B9E2L,QUH95,15.36,2020-06-09 17:40:09
H539O,DNQ1Y,46.14,2020-06-09 17:40:16
ILP5K,SA02W,55.99,2020-06-09 17:49:20
N80A2,LYGX8,5.26,2020-06-09 18:18:23
AQ3IX,6OWQ9,12.96,2020-06-09 18:35:18
GXNJS,Z0DO4,112.14,2020-06-09 18:46:36
CVRB2,H25V1,50.72,2020-06-09 18:56:24
B0FU9,LFQ67,37.52,2020-06-09 19:27:53
P1WH9,E8QEG,151.34,2020-06-09 20:02:38
W4Z9N,E226E,39.90,2020-06-09 20:21:41
Q3GD0,YMVY5,55.68,2020-06-09 20:42:47
BXCKT,YE5OI,17.68,2020-06-09 20:47:05
UWSKE,49VNW,10.74,2020-06-09 21:25:07
Q6LY0,ZUFA6,22.40,2020-06-09 21:29:34
J9A97,GRFDL,7.92,2020-06-09 21:42:15
MU1FJ,6ZR9W,28.20,2020-06-09 22:49:13
JRV1K,JLJBD,85.50,2020-06-09 22:49:42
2XKNW,P2WQU,47.77,2020-06-09 23:17:39
PY72T,RX4T9,13.68,2020-06-09 23:26:01
ZBJS7,4BY3U,8.84,2020-06-10 00:20:30
IANX5,A1GWR,79.10,2020-06-10 00:43:32
TLLEG,55YD8,43.90,2020-06-10 00:51:05
55ML4,RJRYH,24.90,2020-06-10 00:54:41
ER6DT,D40N0,25.40,2020-06-10 01:15:01
LFP9N,LVMPM,24.24,2020-06-10 01:55:48
UNWVV,PYQNR,54.81,2020-06-10 02:13:19
4ZZW9,HM5HM,78.24,2020-06-10 02:44:18
XQKMB,69XVO,31.15,2020-06-10 03:02:02
5K9WH,Q5QRC,17.00,2020-06-10 03:05:45
DSWCB,8ZFUS,71.72,2020-06-10 03:29:57
UVVW3,MABBC,2.53,2020-06-10 04:23:08
CVND9,UW4BP,50.97,2020-06-10 04:43:14
10X50,TJSI0,70.98,2020-06-10 05:07:04
QD7DC,1ZZYA,136.07,2020-06-10 05:31:18
K35BH,G4DCW,21.54,2020-06-10 06:01:09
ELY0G,UQ0GR,2.47,2020-06-10 06:06:49
EUC5W,P6RRL,84.99,2020-06-10 06:25:41
9YU0Y,HRJXE,205.37,2020-06-10 07:57:50
L3Z3K,7UZZL,73.75,2020-06-10 08:03:03
0YGUD,AXSRO,16.08,2020-06-10 08:22:09
OEI41,XAJEC,114.46,2020-06-10 08:26:15
YFB2P,JID4O,42.64,2020-06-10 08:35:57
S7FBO,BMIFL,48.92,2020-06-10 09:00:20
0R1KZ,JK00Z,15.36,2020-06-10 09:01:40
9LNGA,EFZ0Y,90.56,2020-06-10 09:36:00
SYPQR,L2BHE,47.60,2020-06-10 09:45:38
6UKHZ,F2EGG,115.72,2020-06-10 09:51:28
3QAQ8,EVU7E,92.27,2020-06-10 10:42:07
9IHI8,F9OVR,161.80,2020-06-10 12:09:58
M673H,FEP8J,15.53,2020-06-10 12:49:28
E81BQ,G4A6H,46.24,2020-06-10 12:54:20
MOF3X,RWV0W,116.72,2020-06-10 13:34:43
FB7NN,MUASK,68.64,2020-06-10 13:58:42
C2DZS,393PX,19.92,2020-06-10 14:03:16
2RGUS,KM5YU,76.40,2020-06-10 14:08:58
NMNWQ,4I13W,108.66,2020-06-10 15:04:37
G55Z4,VYFM5,24.92,2020-06-10 15:06:12
36PFL,2J6ZA,136.40,2020-06-10 15:26:00
T2GAE,2ZQ25,47.47,2020-06-10 15:35:19
8VJJL,9WZLH,114.20,2020-06-10 16:01:13
1AA95,O9S5T,52.60,2020-06-10 16:17:57
7KIHE,1DQ5P,169.42,2020-06-10 17:42:07
BWV6H,47O0B,9.52,2020-06-10 17:53:17
RHSD1,U9U0A,275.58,2020-06-10 18:03:15
DSLHX,NYGV7,136.43,2020-06-10 18:06:59
EWVMH,MAPYL,73.92,2020-06-10 18:08:50
KQRWE,1EKOL,167.12,2020-06-10 19:44:55
DIF6X,7AOJ7,105.81,2020-06-10 19:57:54
YI7AC,FKMJJ,29.44,2020-06-10 20:18:10
E27EG,SUTWM,27.08,2020-06-10 20:51:27
G55Z4,UOB8E,47.18,2020-06-10 20:56:13
QFT7M,Y909M,80.33,2020-06-10 21:07:46
VVB87,RUR83,88.62,2020-06-10 21:09:55
E81BQ,O6SQR,68.72,2020-06-10 21:28:42
L5GGP,TZQO8,4.12,2020-06-10 21:34:29
MHEXJ,XWTIZ,59.89,2020-06-10 21:41:14
QK8Y5,K6ZR1,23.23,2020-06-10 21:47:13
GBPXS,YVSGL,66.18,2020-06-10 22:07:18
CRTVC,9B6NV,3.96,2020-06-10 22:57:52
D8WUR,6XCAK,24.65,2020-06-10 23:20:44
JAJPL,VAL4Y,45.35,2020-06-10 23:39:04
M26UD,92HZE,100.63,2020-06-10 23:39:09
9FUHS,7I6OF,20.46,2020-06-11 00:11:07
6F1KL,8RYYH,20.30,2020-06-11 00:26:17
6VCCT,PK242,31.68,2020-06-11 00:27:43
Q7W81,EH3UJ,24.00,2020-06-11 00:31:29
UV1TM,4SJCN,74.88,2020-06-11 00:41:31
NUQKP,MTVUG,8.48,2020-06-11 01:23:51
UEO2V,79JPL,69.28,2020-06-11 01:30:03
KQ0WJ,AK76G,160.47,2020-06-11 01:41:09
A6NZW,YUGZ6,56.91,2020-06-11 01:55:04
RF32C,7Y8P3,1.98,2020-06-11 02:14:05
DODB6,M4YC6,37.75,2020-06-11 02:33:51
BMQNA,7SJJO,33.27,2020-06-11 02:56:55
UP4QM,BTWMA,3.96,2020-06-11 03:04:04
0GW2Q,Q9OSR,54.96,2020-06-11 04:08:47
HOGTV,ZQI86,29.94,2020-06-11 04:09:48
N57J4,BJZZG,56.96,2020-06-11 04:21:03
RQT1B,WPH69,15.72,2020-06-11 04:25:44
L26CY,FKYFH,70.38,2020-06-11 04:29:41
ZAH6Q,5T7JU,37.75,2020-06-11 04:43:33
PWUPL,69JLE,26.40,2020-06-11 05:00:45
ZL8TF,C53NR,225.64,2020-06-11 05:28:37
ACRTE,RNCDE,8.26,2020-06-11 05:28:49
UAX0N,767ZC,5.18,2020-06-11 05:32:07
7RAN5,A9MM2,22.82,2020-06-11 05:55:49
YI7I5,OR8KU,7.92,2020-06-11 06:17:43
WJKQE,RDJG6,105.21,2020-06-11 06:38:30
RQT1B,VEJYP,66.70,2020-06-11 06:57:43
V9SXE,V6ZKL,35.63,2020-06-11 07:01:16
JABRR,L68FR,5.34,2020-06-11 07:20:05
1FG7T,UZ3VG,9.04,2020-06-11 07:39:41
KBV9N,EJ9US,18.80,2020-06-11 07:57:32
PXCKU,QX0O4,30.31,2020-06-11 08:09:44
NX0N0,ZEN89,74.23,2020-06-11 08:47:29
AE9MZ,UXHVA,40.80,2020-06-11 08:58:50
CZF44,KHC8L,26.32,2020-06-11 09:20:07
YTKF1,T9MRY,89.13,2020-06-11 09:25:50
9MHZK,YEYZ2,65.78,2020-06-11 09:29:40
MRCZZ,UMN1M,27.16,2020-06-11 09:35:27
YN31W,K7B0J,16.59,2020-06-11 09:44:09
MADTM,5Z6C3,39.12,2020-06-11 10:04:28
YEEDV,1DVM5,20.55,2020-06-11 10:18:20
MKTEZ,HNCQ3,55.35,2020-06-11 11:31:38
B6472,9N94Y,25.80,2020-06-11 11:32:00
92Z9W,LW4VY,125.86,2020-06-11 11:32:44
HSQIL,DHTC4,13.35,2020-06-11 11:54:18
8RBO8,QKMF9,21.14,2020-06-11 12:03:12
XIOBY,AEGDC,41.23,2020-06-11 12:06:56
RLWUB,XAN4P,14.58,2020-06-11 13:28:53
92KQS,UWCAU,14.94,2020-06-11 13:38:12
735VD,BRGVE,25.68,2020-06-11 13:58:04
Q6IKS,I9CHG,146.24,2020-06-11 14:21:37
XRCX9,LYPAH,56.80,2020-06-11 14:28:50
43T46,BMNPX,123.40,2020-06-11 15:00:19
WS51U,7JUCX,94.63,2020-06-11 15:02:15
46N7F,DH9C6,11.20,2020-06-11 15:32:43
4WJ0L,JA7HF,8.40,2020-06-11 15:36:30
NL2AE,76ZHA,27.60,2020-06-11 16:05:33
5506R,X6Z1V,19.60,2020-06-11 17:06:34
KZ14W,JI1JG,44.94,2020-06-11 17:06:40
UQUWO,RXOFL,9.90,2020-06-11 17:44:38
FZ9NL,KE17B,135.66,2020-06-11 18:36:18
0GU8D,6WAUZ,24.72,2020-06-11 18:46:04
KWVWH,R56LU,30.03,2020-06-11 19:10:03
KCY1P,D4QA0,101.44,2020-06-11 19:42:33
YI7I5,Y3VSZ,18.80,2020-06-11 20:31:12
CATKZ,J6U40,107.79,2020-06-11 20:43:09
87LD6,RIF63,157.43,2020-06-11 20:50:45
983TY,BXR3F,39.97,2020-06-11 20:59:07
LF8WM,1JW36,55.14,2020-06-11 21:10:26
3JYV6,6BJE0,19.95,2020-06-11 21:32:24
E3GNS,VFGDY,57.25,2020-06-11 22:10:38
RYXD3,GDZAH,9.24,2020-06-11 22:32:49
NMNBE,GJTNO,3.20,2020-06-11 22:52:10
6CUDG,ASXVA,307.98,2020-06-12 00:59:11
5J1L3,J1OI2,37.24,2020-06-12 01:45:18
LWNBX,Z47DW,19.92,2020-06-12 01:48:08
YHZ34,TNXKF,10.02,2020-06-12 01:50:18
SDJ8A,2H6MZ,165.00,2020-06-12 01:58:19
K2H7R,D9F9Q,62.85,2020-06-12 02:33:09
58Z4Y,F92WG,91.29,2020-06-12 03:09:26
1TMXQ,LP2KU,18.75,2020-06-12 03:48:48
TWAG1,F3XNB,30.06,2020-06-12 04:06:25
VZ3J2,9HKIQ,34.00,2020-06-12 04:32:06
WULMI,PTNZY,5.94,2020-06-12 05:21:03
ODC3W,MTWDR,130.59,2020-06-12 05:27:00
763SO,OGK9L,123.20,2020-06-12 06:04:08
15Q5D,6V73M,8.44,2020-06-12 06:51:04
HZR9U,0J162,21.85,2020-06-12 07:34:41
EOC5G,8MJOR,17.30,2020-06-12 07:36:54
QUQVS,SIC59,4.95,2020-06-12 07:52:19
N7TPK,VH0QK,43.90,2020-06-12 08:02:22
7D0KP,7PLV2,28.60,2020-06-12 08:56:16
0DDBE,H0TAQ,49.03,2020-06-12 09:01:55
LKXPT,YZ1K6,9.30,2020-06-12 10:05:34
ODH0L,IBCRX,28.56,2020-06-12 11:08:07
8DQSR,08EPX,12.45,2020-06-12 11:44:53
TWW9T,RMT8O,22.46,2020-06-12 12:00:47
XMZS8,00VBN,32.16,2020-06-12 12:22:20
SK4KI,MRZQ6,30.80,2020-06-12 12:27:35
FW9QQ,1PWKI,64.26,2020-06-12 13:27:20
6GC3S,0H0ZV,26.55,2020-06-12 14:21:37
PH6FC,N59YR,27.54,2020-06-12 14:29:36
S2K29,JE4UX,5.11,2020-06-12 14:38:11
PW1LD,O0ODT,291.78,2020-06-12 14:44:54
BVNDW,1JKE3,13.59,2020-06-12 15:39:08
QF05A,59UL9,22.38,2020-06-12 16:49:32
YYWES,NKZYZ,15.32,2020-06-12 18:17:25
HY7B2,DS1IG,154.73,2020-06-12 19:02:23
N25U8,W8RP0,73.84,2020-06-12 19:09:38
C6YYV,FLYSB,8.08,2020-06-12 19:11:17
LX0ZO,S3JS2,5.96,2020-06-12 19:35:52
P4BBU,S5OPI,87.54,2020-06-12 20:21:58
DH5Y0,WHB3G,52.89,2020-06-12 20:25:44
HZR9U,W24QI,26.74,2020-06-12 20:26:57
704QC,CD52L,220.41,2020-06-12 21:23:08
9R1KW,19A8M,9.66,2020-06-12 21:59:27
OEM7R,312A7,10.70,2020-06-12 22:09:03
XMZS8,KPGYX,98.58,2020-06-12 22:09:43
29VDL,9I8O4,32.20,2020-06-12 22:58:54
U1VZD,6AY91,298.66,2020-06-12 23:20:01
25M7P,LGELH,181.93,2020-06-13 00:35:53
TXYVV,E6XPE,11.66,2020-06-13 00:42:24
9HPAS,U6P94,256.00,2020-06-13 01:57:57
RF9LE,B8H3R,129.20,2020-06-13 02:32:12
A9FZY,8V5YM,64.80,2020-06-13 03:28:01
OBMIR,5NW1E,29.47,2020-06-13 04:25:52
GTXJU,6NZBS,109.51,2020-06-13 04:29:34
FI4GH,FTI3N,10.53,2020-06-13 05:12:14
6WTO6,Q0OJG,49.20,2020-06-13 05:28:14
HS6UU,0BVDX,52.66,2020-06-13 05:48:49
OBZ04,U9T6Q,33.38,2020-06-13 06:32:47
2VTRQ,FFNQY,34.20,2020-06-13 06:52:50
TP0RZ,6CKN9,35.89,2020-06-13 07:02:18
FQRAJ,LXPG1,47.76,2020-06-13 07:04:04
Q3PPF,FSX1T,233.16,2020-06-13 08:05:36
VB9II,NCK41,70.69,2020-06-13 08:20:47
QFLCU,CQZ9W,39.07,2020-06-13 08:36:39
TFDGC,D53YA,43.22,2020-06-13 08:44:41
OUB9Y,IGGKB,5.24,2020-06-13 09:33:54
TNKPJ,ZIB52,102.20,2020-06-13 09:50:11
QQD3A,YY8A9,16.59,2020-06-13 10:01:49
PZL28,YY97T,55.03,2020-06-13 10:13:20
4O1ZC,J5ZNC,74.62,2020-06-13 10:14:37
SUBDE,69M9Z,7.92,2020-06-13 10:25:21
8CTKG,XO6D6,3.32,2020-06-13 10:57:07
EVXYT,RN7N8,70.50,2020-06-13 11:42:24
WJKQE,YW5B2,15.00,2020-06-13 11:45:29
7L38O,GQID9,30.48,2020-06-13 12:14:55
0J894,Q9AY6,90.40,2020-06-13 12:14:59
1QIY2,DIWKB,46.56,2020-06-13 12:15:59
MPL6N,LSQHS,13.10,2020-06-13 12:28:35
S9NAO,B1PKO,64.58,2020-06-13 13:03:49
3JLLF,IBTIX,10.59,2020-06-13 13:20:34
KN9QC,5B13O,31.71,2020-06-13 13:25:01
LYT9A,D8J43,11.12,2020-06-13 13:25:25
0G8M4,LL1DI,140.11,2020-06-13 13:42:06
UP2QY,SSJOD,17.79,2020-06-13 13:49:36
V6PGR,LL78D,27.16,2020-06-13 14:02:55
NMNBE,1YHRS,118.64,2020-06-13 14:12:39
6PD7A,PDEK5,36.06,2020-06-13 14:12:52
LDBKV,116N2,234.15,2020-06-13 14:43:02
YAXAU,VL5D4,60.72,2020-06-13 14:47:01
NS5H2,61PJP,32.55,2020-06-13 15:27:13
ZV95X,JOQSA,36.90,2020-06-13 16:30:09
T3XB1,2WQ83,11.85,2020-06-13 16:33:52
OLS4J,I86M3,9.90,2020-06-13 17:06:26
UAX0N,8AVE2,2.97,2020-06-13 17:45:29
PSNKL,E584E,46.26,2020-06-13 18:17:14
7XQ3I,L0Q7G,3.61,2020-06-13 18:55:43
LT4PL,JHOKI,62.19,2020-06-13 19:14:25
OTJ8K,7A93V,67.50,2020-06-13 19:18:51
GA2KM,O1HFO,11.80,2020-06-13 19:26:18
ARP5B,H63AH,6.65,2020-06-13 19:26:22
E7ZIX,GC7W4,3.11,2020-06-13 19:31:47
7VXSX,73DLP,26.76,2020-06-13 20:04:52
SM6DW,HNEAH,3.96,2020-06-13 20:49:46
FZ7MC,6CXL1,24.18,2020-06-13 21:09:24
HD7HQ,T5SKF,86.54,2020-06-13 21:10:23
WDHQ0,3MAEG,31.96,2020-06-13 22:00:12
ELY0G,QVTWX,147.77,2020-06-13 22:05:23
CLN6W,1AAWZ,1.98,2020-06-13 22:42:23
JLVC3,SX2MX,58.86,2020-06-14 00:13:38
B41K6,GWOZ6,19.14,2020-06-14 00:19:31
ZCPMR,TGD63,15.21,2020-06-14 00:48:49
K3MSA,D81SH,29.72,2020-06-14 00:52:05
THMZ7,XB875,98.08,2020-06-14 00:57:42
CSW31,2HYX8,67.59,2020-06-14 01:34:34
QVRV5,M1E95,9.36,2020-06-14 01:41:24
6HCGW,GG3Q9,13.41,2020-06-14 01:49:11
S9NAO,X48GD,71.70,2020-06-14 02:24:41
OTCZF,ZK7XR,24.00,2020-06-14 03:06:51
WK1QW,JAI27,28.42,2020-06-14 03:10:08
CWXJ2,2A0ZI,11.22,2020-06-14 03:13:36
F8HFE,OCHUA,34.58,2020-06-14 05:00:43
AQB3J,Q92ZP,102.62,2020-06-14 05:04:55
EYN2Q,E6P1P,93.75,2020-06-14 05:13:58
JBC33,CQNTJ,12.36,2020-06-14 05:18:51
0DFE3,ZZB32,31.52,2020-06-14 05:32:09
DJ9Q8,EITCI,128.31,2020-06-14 05:36:35
UAJOI,7YVDP,8.10,2020-06-14 06:06:59
E2YXB,DT6UD,4.10,2020-06-14 06:19:58
JRV1K,7LHC4,38.88,2020-06-14 06:25:14
R2EGR,835XY,38.08,2020-06-14 06:59:30
GZTJP,9SOGV,7.17,2020-06-14 07:10:58
BEQYB,IPZV4,57.20,2020-06-14 07:19:36
3XQ4G,W8L4D,75.70,2020-06-14 08:01:52
IKRNK,90SY3,20.70,2020-06-14 08:02:40
U8OHU,JT7T5,115.76,2020-06-14 08:04:30
9L54W,CVTQ3,18.24,2020-06-14 08:20:51
XFPZH,8EXHH,0.99,2020-06-14 08:26:54
N25U8,YFY9D,6.69,2020-06-14 08:33:54
9R8KA,Y7U05,10.55,2020-06-14 08:56:07
PAYC9,ESAU1,102.14,2020-06-14 09:06:24
CQJP2,V42S2,36.20,2020-06-14 09:24:05
345P5,SQ9U0,27.30,2020-06-14 10:31:16
TAV2I,V4EXN,18.84,2020-06-14 11:12:53
D82X2,G3FTG,19.47,2020-06-14 11:28:12
ODCSN,42T2A,18.96,2020-06-14 11:57:44
2P8UK,6C1KS,16.74,2020-06-14 12:13:51
STJPU,VKBSV,2.90,2020-06-14 12:20:55
